periodo,año,trimestre,sector_codigo,sector_nombre,A_notional_nominal_total,A_notional_real_total,log_A_real,d_log_A_real
2018T3,2018,3,S122,Bancos y cooperativas,192619.254521164,9.302303847576622,2.2302620950261773,0.007467365642963131
2018T4,2018,4,S122,Bancos y cooperativas,198530.13177444306,9.516731848852084,2.253051496676872,0.022789401650694874
2019T1,2019,1,S122,Bancos y cooperativas,198288.80327749523,9.5079772018934,2.2521311517135625,-0.0009203449633097271
2019T2,2019,2,S122,Bancos y cooperativas,204656.05529289192,9.736167129801448,2.2758475217048413,0.023716369991278796
2019T3,2019,3,S122,Bancos y cooperativas,210613.74702640294,9.948573688487803,2.2974291930045374,0.021581671299696126
2019T4,2019,4,S122,Bancos y cooperativas,224987.81324014108,10.456312885877065,2.347205899925187,0.049776706920649616
2020T1,2020,1,S122,Bancos y cooperativas,235791.92892943323,10.83411272157199,2.3826997416094926,0.03549384168430558
2020T2,2020,2,S122,Bancos y cooperativas,251814.71273373385,11.392467519985889,2.4329523931521337,0.050252651542641136
2020T3,2020,3,S122,Bancos y cooperativas,253239.58584944333,11.442101091141845,2.4372996309009842,0.004347237748850485
2020T4,2020,4,S122,Bancos y cooperativas,257992.63615604624,11.6056028576028,2.4514879864687265,0.014188355567742228
2021T1,2021,1,S122,Bancos y cooperativas,257360.12317695894,11.584084982855444,2.4496321718436125,-0.0018558146251139718
2021T2,2021,2,S122,Bancos y cooperativas,272554.86528207373,12.095523187150615,2.492835399608524,0.04320322776491148
2021T3,2021,3,S122,Bancos y cooperativas,279794.95024264493,12.336150544517306,2.5125340204200914,0.01969862081156748
2021T4,2021,4,S122,Bancos y cooperativas,283246.09630551125,12.447507508110391,2.5215204027162152,0.008986382296123807
2022T1,2022,1,S122,Bancos y cooperativas,288045.7048185462,12.598782339315981,2.5336001695506853,0.012079766834470096
2022T2,2022,2,S122,Bancos y cooperativas,290465.0224908802,12.671902601134176,2.53938714889466,0.005786979343974874
2022T3,2022,3,S122,Bancos y cooperativas,296071.2884311653,12.835549874804915,2.5522186552289416,0.012831506334281428
2022T4,2022,4,S122,Bancos y cooperativas,308690.03070007457,13.194945775144618,2.579833860446625,0.027615205217683236
2023T1,2023,1,S122,Bancos y cooperativas,315393.2618467327,13.383368563724225,2.5940127841289837,0.014178923682358846
2023T2,2023,2,S122,Bancos y cooperativas,316288.7609213034,13.408181863183536,2.5958651074293284,0.0018523233003446826
2023T3,2023,3,S122,Bancos y cooperativas,314072.92152865016,13.346966653398411,2.591289142054669,-0.004575965374659319
2023T4,2023,4,S122,Bancos y cooperativas,319674.0404697491,13.49921499207837,2.602631535018745,0.01134239296407591
2024T1,2024,1,S122,Bancos y cooperativas,323117.78343412105,13.592054468201747,2.6094853917337133,0.006853856714968298
2024T2,2024,2,S122,Bancos y cooperativas,306969.6630279967,13.162261521934932,2.5773537593043128,-0.032131632429400536
2024T3,2024,3,S122,Bancos y cooperativas,299505.44424422656,12.965370567316906,2.562282000712279,-0.015071758592033913
2024T4,2024,4,S122,Bancos y cooperativas,304656.9843732362,13.099466975128452,2.572571540457797,0.010289539745518272
2025T1,2025,1,S122,Bancos y cooperativas,305589.03397617844,13.123430747610772,2.5743992392427733,0.0018276987849761284
2025T2,2025,2,S122,Bancos y cooperativas,310432.01470169425,13.246765152890202,2.5837533832208424,0.009354143978069107
2025T3,2025,3,S122,Bancos y cooperativas,311370.84513700136,13.27054164980255,2.5855466651299808,0.0017932819091384111
2003T1,2003,1,S123,FMM,1717.4375302070005,0.10232831634494392,-2.279568847210034,
2003T2,2003,2,S123,FMM,2237.2811855680006,0.1329800716775064,-2.0175559989983,0.2620128482117341
2003T3,2003,3,S123,FMM,2357.3343720430003,0.14006451484649643,-1.9656521421857966,0.0519038568125032
2003T4,2003,4,S123,FMM,2662.6291180400003,0.15810793955081087,-1.844477317489916,0.12117482469588059
2004T1,2004,1,S123,FMM,3076.2658690110006,0.18269869974983802,-1.699916932482625,0.14456038500729096
2004T2,2004,2,S123,FMM,3005.652232337,0.17854860605729117,-1.722894411988166,-0.022977479505540854
2004T3,2004,3,S123,FMM,3154.2813881700004,0.18719447063312777,-1.6756072525910752,0.04728715939709072
2004T4,2004,4,S123,FMM,3118.9896322490004,0.1851564932685651,-1.6865539019238533,-0.010946649332778113
2005T1,2005,1,S123,FMM,3491.651019594,0.20682438990687313,-1.575885203713828,0.11066869821002534
2005T2,2005,2,S123,FMM,3279.851209367,0.1947141044328248,-1.6362229273539897,-0.060337723640161656
2005T3,2005,3,S123,FMM,3274.3637415950006,0.19440438527443055,-1.6378148292141843,-0.0015919018601946444
2005T4,2005,4,S123,FMM,3620.927012941,0.21368488233370403,-1.5432528616315402,0.09456196758264412
2006T1,2006,1,S123,FMM,4300.451756529001,0.25161397585233525,-1.3798592077958158,0.16339365383572435
2006T2,2006,2,S123,FMM,4588.689616662001,0.26749362481236033,-1.3186595454072314,0.06119966238858443
2006T3,2006,3,S123,FMM,4835.520574162001,0.28090751239547335,-1.269729801208645,0.04892974419858631
2006T4,2006,4,S123,FMM,5108.842575113,0.2958135080691559,-1.218026063523781,0.05170373768486414
2007T1,2007,1,S123,FMM,5495.477902113,0.31685721123745153,-1.1493040443191538,0.06872201920462717
2007T2,2007,2,S123,FMM,6022.019466634,0.34512915916968157,-1.0638365576065154,0.08546748671263837
2007T3,2007,3,S123,FMM,6282.467827185,0.3587090734168193,-1.0252435994841458,0.038592958122369625
2007T4,2007,4,S123,FMM,6208.501735584,0.35493965114680087,-1.0358075007273848,-0.010563901243239027
2008T1,2008,1,S123,FMM,6536.779580971,0.3715004960736089,-0.990205079499215,0.04560242122816982
2008T2,2008,2,S123,FMM,7839.5757740320005,0.43582750184523156,-0.8305087518881058,0.1596963276111092
2008T3,2008,3,S123,FMM,6935.476538326,0.39275123970606285,-0.9345788453750983,-0.10407009348699248
2008T4,2008,4,S123,FMM,7268.219626014999,0.4082618795822641,-0.8958464487618707,0.03873239661322758
2009T1,2009,1,S123,FMM,9563.813033012,0.5177856676294136,-0.6581938914038761,0.23765255735799462
2009T2,2009,2,S123,FMM,10635.755490630001,0.568993876364608,-0.5638856070145827,0.0943082843892934
2009T3,2009,3,S123,FMM,10852.358809039002,0.5793902784010908,-0.545778972522393,0.018106634492189633
2009T4,2009,4,S123,FMM,10661.368687815999,0.5702707054854748,-0.5616441089889135,-0.015865136466520435
2010T1,2010,1,S123,FMM,11905.656449937,0.6295266798170465,-0.4627870438429567,0.09885706514595677
2010T2,2010,2,S123,FMM,11082.350082361001,0.5906954301907821,-0.5264547409596105,-0.06366769711665382
2010T3,2010,3,S123,FMM,8751.873493296,0.4814884160794821,-0.7308731060198924,-0.20441836506028188
2010T4,2010,4,S123,FMM,9280.794186878002,0.5061403450014627,-0.6809412864893369,0.04993181953055548
2011T1,2011,1,S123,FMM,9313.936208178,0.5076762436930161,-0.6779113501404763,0.003029936348860618
2011T2,2011,2,S123,FMM,9144.154789391001,0.49992008691072987,-0.6933070195120503,-0.015395669371573995
2011T3,2011,3,S123,FMM,9807.459692678,0.5300529286164459,-0.6347784121081291,0.058528607403921185
2011T4,2011,4,S123,FMM,10249.748657666001,0.5498918256210701,-0.598033700788767,0.03674471131936208
2012T1,2012,1,S123,FMM,10104.321878130002,0.5434380250575538,-0.6098396082556393,-0.011805907466872267
2012T2,2012,2,S123,FMM,11153.603943877,0.5898102958724876,-0.5279543262045159,0.08188528205112344
2012T3,2012,3,S123,FMM,11551.643804117,0.6074296566476619,-0.4985189019982723,0.029435424206243566
2012T4,2012,4,S123,FMM,11091.953225618003,0.5873037597966827,-0.5322131146408794,-0.03369421264260708
2013T1,2013,1,S123,FMM,12063.995876437999,0.629807870131987,-0.46234047415323454,0.06987264048764485
2013T2,2013,2,S123,FMM,12871.305979538998,0.6651346001421347,-0.40776585257888603,0.0545746215743485
2013T3,2013,3,S123,FMM,12735.788248944998,0.6592657527761225,-0.4166285590382074,-0.008862706459321357
2013T4,2013,4,S123,FMM,12474.948762811,0.6480755164038358,-0.43374805175960757,-0.017119492721400176
2014T1,2014,1,S123,FMM,13134.95488926,0.6760336205759935,-0.39151246959602415,0.04223558216358342
2014T2,2014,2,S123,FMM,12529.100330286,0.6508144899385081,-0.4295306390748655,-0.038018169478841346
2014T3,2014,3,S123,FMM,13423.019897264001,0.6878021938123876,-0.3742539913810504,0.05527664769381507
2014T4,2014,4,S123,FMM,13923.446887363001,0.708122369151709,-0.3451383624382467,0.02911562894280373
2015T1,2015,1,S123,FMM,13812.955823053,0.7036350178327271,-0.35149549783939105,-0.006357135401144354
2015T2,2015,2,S123,FMM,14115.081224885998,0.7157282766712715,-0.33445468590631083,0.017040811933080213
2015T3,2015,3,S123,FMM,14464.477655652,0.7295128644753769,-0.31537827652725015,0.019076409379060688
2015T4,2015,4,S123,FMM,14304.221161533002,0.7232599505358261,-0.3239865771343591,-0.008608300607108932
2016T1,2016,1,S123,FMM,15382.954286697,0.7650517929181244,-0.2678117442864098,0.056174832847949274
2016T2,2016,2,S123,FMM,15172.064536549,0.7569568603408665,-0.278449014829225,-0.010637270542815214
2016T3,2016,3,S123,FMM,14998.334549889001,0.750332089168328,-0.2872393848946075,-0.008790370065382469
2016T4,2016,4,S123,FMM,15185.722457380001,0.7574441299202567,-0.27780550019956085,0.009433884695046635
2017T1,2017,1,S123,FMM,16712.870978377,0.8151334613782836,-0.20440342285549992,0.07340207734406093
2017T2,2017,2,S123,FMM,16785.728822698,0.8178657920893744,-0.2010570241904722,0.0033463986650277278
2017T3,2017,3,S123,FMM,17137.758825905,0.8310718083879235,-0.18503907584083049,0.01601794834964171
2017T4,2017,4,S123,FMM,15698.733590937001,0.7773731100839366,-0.25183485071210937,-0.06679577487127888
2018T1,2018,1,S123,FMM,18064.780023126998,0.8651120533654941,-0.14489623897702952,0.10693861173507985
2018T2,2018,2,S123,FMM,18154.18785452,0.8684040960976577,-0.14109812415626213,0.00379811482076739
2018T3,2018,3,S123,FMM,18044.515756881003,0.8643952393643365,-0.14572516180980993,-0.0046270376535478
2018T4,2018,4,S123,FMM,17254.671377507,0.8357421741202785,-0.1794351176261254,-0.03370995581631547
2019T1,2019,1,S123,FMM,18615.319891375,0.8851022684499106,-0.12205208307994883,0.057383034546176576
2019T2,2019,2,S123,FMM,19641.025282942,0.9218615546836895,-0.08136022431020708,0.040691858769741754
2019T3,2019,3,S123,FMM,20039.100083447,0.9360539134456282,-0.06608220432827899,0.015278019981928084
2019T4,2019,4,S123,FMM,22944.99292443,1.0386995863429567,0.03796953300658611,0.10405173733486511
2020T1,2020,1,S123,FMM,26689.642424091,1.1696430162720832,0.1566985879554624,0.11872905494887628
2020T2,2020,2,S123,FMM,28923.58806211,1.2474905539795393,0.22113397665458015,0.06443538869911775
2020T3,2020,3,S123,FMM,28366.638146804,1.2280899400253076,0.20546006810590908,-0.015673908548671067
2020T4,2020,4,S123,FMM,26481.869676356,1.1632551593245724,0.15122224699998676,-0.05423782110592232
2021T1,2021,1,S123,FMM,26465.546073778998,1.1626998359600078,0.15074474560701753,-0.0004775013929692318
2021T2,2021,2,S123,FMM,25985.4660894,1.1465408749568988,0.13674947462701287,-0.013995270980004665
2021T3,2021,3,S123,FMM,26949.602885818,1.1785843786900023,0.16431403921030482,0.027564564583291956
2021T4,2021,4,S123,FMM,25513.379166424,1.1322422333508249,0.1241999439480587,-0.04011409526224613
2022T1,2022,1,S123,FMM,24037.263450088,1.0857177813622494,0.08224131790754496,-0.04195862604051373
2022T2,2022,2,S123,FMM,25854.735308994997,1.1406481527186774,0.13159665585662103,0.04935533794907607
2022T3,2022,3,S123,FMM,26259.541317321,1.1524644668810262,0.14190266407369745,0.010306008217076418
2022T4,2022,4,S123,FMM,25407.680045255,1.1282025046097937,0.12062566232640977,-0.02127700174728768
2023T1,2023,1,S123,FMM,26570.126706249997,1.1608780064159534,0.14917662089507158,0.028550958568661813
2023T2,2023,2,S123,FMM,28613.46898351,1.2174967849979668,0.19679693531236706,0.04762031441729547
2023T3,2023,3,S123,FMM,33139.336887897,1.3425292914807847,0.2945553657705212,0.09775843045815416
2023T4,2023,4,S123,FMM,34280.577603799,1.3735502365557195,0.3173988014618383,0.022843435691317082
2024T1,2024,1,S123,FMM,38298.658284905,1.4818732180658594,0.3933069753506753,0.07590817388883703
2024T2,2024,2,S123,FMM,41389.76795114,1.5641451541966496,0.4473394474052265,0.054032472054551195
2024T3,2024,3,S123,FMM,42387.852068804,1.5904725891779556,0.4640311979673589,0.0166917505621324
2024T4,2024,4,S123,FMM,42717.499367701996,1.5990534247183938,0.46941184462474916,0.005380646657390242
2025T1,2025,1,S123,FMM,42946.148015223,1.6049321721051062,0.4730814953183342,0.003669650693585047
2025T2,2025,2,S123,FMM,45614.318117472,1.6728814767578088,0.5145475747597597,0.04146607944142544
2025T3,2025,3,S123,FMM,42717.975093825,1.599529688864055,0.46970964157562944,-0.04483793318413021
2003T1,2003,1,S124,FNM,1999.099926338,0.11911031759205415,-2.1277051767168085,
2003T2,2003,2,S124,FNM,1985.5713837219037,0.11831262856767477,-2.1344247633344766,-0.0067195866176681385
2003T3,2003,3,S124,FNM,2297.125315528311,0.13669769762552533,-1.9899833779286327,0.14444138540584395
2003T4,2003,4,S124,FNM,2228.804383897453,0.13265981750549827,-2.0199671905414984,-0.029983812612865757
2004T1,2004,1,S124,FNM,2716.5088776477996,0.16165391492466968,-1.8222975565783188,0.1976696339631796
2004T2,2004,2,S124,FNM,3303.357472929165,0.19614408946419903,-1.6289057395147124,0.19339181706360642
2004T3,2004,3,S124,FNM,3793.6675620809674,0.2246657789484343,-1.4931414080138425,0.13576433150086986
2004T4,2004,4,S124,FNM,3094.896721964994,0.18431416940085124,-1.691113534999841,-0.19797212698599842
2005T1,2005,1,S124,FNM,2916.5028117136367,0.17394169471070714,-1.7490351237915922,-0.057921588791751244
2005T2,2005,2,S124,FNM,3409.299470915158,0.20211881260893155,-1.5988995732593803,0.15013555053221195
2005T3,2005,3,S124,FNM,3886.944755855254,0.22907767629784218,-1.473694135135297,0.12520543812408325
2005T4,2005,4,S124,FNM,2573.7931671127953,0.15602257369912437,-1.857754579001583,-0.384060443866286
2006T1,2006,1,S124,FNM,2883.5449855797297,0.17331201871353827,-1.7526617325964324,0.1050928464051506
2006T2,2006,2,S124,FNM,2946.9288399880115,0.17680397274508855,-1.7327136587533967,0.019948073843035763
2006T3,2006,3,S124,FNM,3301.4120911626296,0.19606816281878603,-1.629292910725808,0.1034207480275886
2006T4,2006,4,S124,FNM,3287.219254451051,0.19529413671812826,-1.6332484634747573,-0.003955552748949209
2007T1,2007,1,S124,FNM,3785.930694767004,0.22243789411369103,-1.5031073439181122,0.1301411195566451
2007T2,2007,2,S124,FNM,3813.9600281272774,0.2239428918322618,-1.4963642068090564,0.00674313710905583
2007T3,2007,3,S124,FNM,4142.91849318758,0.24109495889437793,-1.422564402788477,0.0737998040205794
2007T4,2007,4,S124,FNM,4312.144213310272,0.24971895381263534,-1.3874191782390026,0.03514522454947433
2008T1,2008,1,S124,FNM,4677.872913592728,0.26816910625445056,-1.3161375039772103,0.07128167426179233
2008T2,2008,2,S124,FNM,4808.576504493902,0.27462274089895855,-1.292356974441526,0.023780529535684325
2008T3,2008,3,S124,FNM,4961.989099585496,0.28193216103850244,-1.2660888006773638,0.026268173764162128
2008T4,2008,4,S124,FNM,4078.595374870132,0.24075323820010297,-1.4239827779266414,-0.15789397724927756
2009T1,2009,1,S124,FNM,5094.902688502164,0.28924171463052334,-1.2404925576383192,0.18349022028832218
2009T2,2009,2,S124,FNM,4899.36420409057,0.2799005644089311,-1.2733208659964133,-0.03282830835809403
2009T3,2009,3,S124,FNM,5631.951300885677,0.3150628603560335,-1.1549831033794702,0.11833776261694307
2009T4,2009,4,S124,FNM,5504.631528061016,0.30898347811134413,-1.1744674724092303,-0.01948436902976014
2010T1,2010,1,S124,FNM,6228.974589777727,0.3434784359329768,-1.0686309467780168,0.10583652563121348
2010T2,2010,2,S124,FNM,6748.469284421083,0.3679804062342742,-0.9997255861593172,0.06890536061869967
2010T3,2010,3,S124,FNM,6754.356545924948,0.368256285534305,-0.9989761551243592,0.000749431034957948
2010T4,2010,4,S124,FNM,6338.646611658518,0.348880882234626,-1.0530247266884236,-0.054048571564064396
2011T1,2011,1,S124,FNM,6457.346780820736,0.3543817970054285,-1.0373804244218274,0.01564430226659619
2011T2,2011,2,S124,FNM,6611.48028054044,0.3614231069306818,-1.0177059655943017,0.01967445882752572
2011T3,2011,3,S124,FNM,6699.458000890633,0.36541978886052295,-1.0067084797982402,0.010997485796061524
2011T4,2011,4,S124,FNM,6463.622741853309,0.3548413847300304,-1.036084392930561,-0.029375913132320797
2012T1,2012,1,S124,FNM,6861.49119037145,0.3724981301069442,-0.987523261022252,0.04856113190830902
2012T2,2012,2,S124,FNM,6833.359117293455,0.37125485324751406,-0.9908665162300984,-0.003343255207846396
2012T3,2012,3,S124,FNM,6828.259205686751,0.37102910404122647,-0.9914747719010745,-0.00060825567097611
2012T4,2012,4,S124,FNM,6862.46991751556,0.3725268968820399,-0.9874460373745412,0.004028734526533295
2013T1,2013,1,S124,FNM,7166.566093292238,0.3858239856433739,-0.9523740092575357,0.035072028117005494
2013T2,2013,2,S124,FNM,7324.649708957,0.39274149749930864,-0.9346036507139468,0.017770358543588882
2013T3,2013,3,S124,FNM,7564.2028588097855,0.40311579218658733,-0.9085314327804971,0.026072217933449715
2013T4,2013,4,S124,FNM,8388.127163842979,0.4384628474305815,-0.8244801972574956,0.08405123552300153
2014T1,2014,1,S124,FNM,10147.216140802997,0.5129785085662553,-0.667521328321961,0.15695886893553457
2014T2,2014,2,S124,FNM,12405.69734863703,0.6069894090027023,-0.4992439361758434,0.1682773921461176
2014T3,2014,3,S124,FNM,13490.232980792809,0.6518642325155833,-0.42791897107690996,0.07132496509893343
2014T4,2014,4,S124,FNM,12932.814018419165,0.6292298597159584,-0.4632586522871117,-0.03533968121020176
2015T1,2015,1,S124,FNM,15109.32793786395,0.7176241807245847,-0.33180927214336314,0.13144938014374857
2015T2,2015,2,S124,FNM,15607.868673569397,0.7375794116381933,-0.3043815197673422,0.027427752376020964
2015T3,2015,3,S124,FNM,16915.57277380136,0.7891717016679352,-0.23677136246092387,0.06761015730641831
2015T4,2015,4,S124,FNM,15383.467471181848,0.7293917679044066,-0.31554428679078717,-0.0787729243298633
2016T1,2016,1,S124,FNM,16082.340889260322,0.7564672391698999,-0.2790960524814031,0.03644823430938404
2016T2,2016,2,S124,FNM,17483.34758782552,0.8102444130591608,-0.21041933231389115,0.06867672016751197
2016T3,2016,3,S124,FNM,20247.549793452126,0.9156505518551097,-0.0881204807031646,0.12229885161072655
2016T4,2016,4,S124,FNM,18997.894777936803,0.868221678160985,-0.14130820734176755,-0.05318772663860295
2017T1,2017,1,S124,FNM,20579.89733676335,0.927983167452157,-0.07474168488182395,0.0665665224599436
2017T2,2017,2,S124,FNM,22093.24067995775,0.9847368983862885,-0.015380781727077622,0.059360903154746326
2017T3,2017,3,S124,FNM,21816.392743593144,0.9743512541896464,-0.0259834097663291,-0.010602628039251478
2017T4,2017,4,S124,FNM,20615.233500355003,0.9295287686276581,-0.07307752165123174,-0.047094111884902645
2018T1,2018,1,S124,FNM,21356.2707301165,0.9570082899874255,-0.043943225092902966,0.029134296558328776
2018T2,2018,2,S124,FNM,22718.736564373678,1.0071749887833275,0.007149371016445307,0.05109259610934827
2018T3,2018,3,S124,FNM,23751.342131860107,1.0449199382390124,0.04394026835641534,0.036790897339970034
2018T4,2018,4,S124,FNM,22770.333376799346,1.0093320318136656,0.009288757421782003,-0.03465151093463334
2019T1,2019,1,S124,FNM,24555.56845679423,1.0740948056314341,0.0714782655906512,0.06218950816886919
2019T2,2019,2,S124,FNM,27112.942951584228,1.1657461334238457,0.15336133988659198,0.08188307429594079
2019T3,2019,3,S124,FNM,29876.407383553622,1.264270527820607,0.23449529799907629,0.0811339581124843
2019T4,2019,4,S124,FNM,25780.366998318746,1.1195849373447926,0.11295802496450989,-0.12153727303456639
2020T1,2020,1,S124,FNM,22266.83551061522,0.9967232745361541,-0.0032821056849485436,-0.11624013064945844
2020T2,2020,2,S124,FNM,23793.3806207847,1.0499196352727713,0.04871362340480653,0.051995729089755076
2020T3,2020,3,S124,FNM,25221.934903590936,1.0996814350176578,0.09502053333143293,0.046306909926626394
2020T4,2020,4,S124,FNM,27252.193760550617,1.1695209881620383,0.15659425315044292,0.06157371981901
2021T1,2021,1,S124,FNM,30225.41789724008,1.2706690541849892,0.2395435760714427,0.08294932292099977
2021T2,2021,2,S124,FNM,29422.090796179396,1.2436299529494494,0.2180344845906385,-0.021509091480804182
2021T3,2021,3,S124,FNM,28997.459248510822,1.2295171396708116,0.20662152293547342,-0.011412961655165088
2021T4,2021,4,S124,FNM,28630.414778603652,1.2176738398139086,0.19694235002331165,-0.009679172912161776
2022T1,2022,1,S124,FNM,26869.063564110184,1.162159289628693,0.1502797313314377,-0.046662618691873936
2022T2,2022,2,S124,FNM,27235.343337885686,1.1732295485134367,0.15976024405819847,0.00948051272676076
2022T3,2022,3,S124,FNM,26960.160679333043,1.1651969485060036,0.15289012724115134,-0.006870116817047134
2022T4,2022,4,S124,FNM,26519.693784154973,1.1526519584436907,0.1420653383412686,-0.010824788899882726
2023T1,2023,1,S124,FNM,25297.644477541704,1.1183010710737025,0.11181063282111008,-0.030254705520158534
2023T2,2023,2,S124,FNM,25992.90337560349,1.1375659343541318,0.1288908344304738,0.01708020160936373
2023T3,2023,3,S124,FNM,26948.345419649486,1.163961161985575,0.1518289827608149,0.022938148330341107
2023T4,2023,4,S124,FNM,27425.043683605873,1.176918665566947,0.1628997227187377,0.011070739957922793
2024T1,2024,1,S124,FNM,30932.46640774278,1.271474877113786,0.24017754722143558,0.07727782450269788
2024T2,2024,2,S124,FNM,32567.161986532643,1.3149833853108748,0.2738240308053269,0.03364648358389133
2024T3,2024,3,S124,FNM,37382.55148099193,1.4420035949118046,0.3660335318636752,0.0922095010583483
2024T4,2024,4,S124,FNM,39130.06625982497,1.4874920213960499,0.39709149465590127,0.031057962792226057
2025T1,2025,1,S124,FNM,41295.70975231133,1.543172521412283,0.4338403762120487,0.03674888155614742
2025T2,2025,2,S124,FNM,45390.003598465366,1.6474403938599607,0.4992228069888603,0.0653824307768116
2025T3,2025,3,S124,FNM,50309.17670418647,1.7720216811306808,0.5721210875090987,0.07289828052023845
2003T1,2003,1,S125_S126,Otros intermediarios,4199.880172754447,0.25023714654510637,-1.3853462245630206,
2003T2,2003,2,S125_S126,Otros intermediarios,4688.204831120077,0.2790304342898343,-1.2764344196338324,0.10891180492918817
2003T3,2003,3,S125_S126,Otros intermediarios,4719.222512985866,0.2808608147309045,-1.2698960536028134,0.006538366031018983
2003T4,2003,4,S125_S126,Otros intermediarios,4791.066411623252,0.2851069080309865,-1.2548910531536674,0.015005000449145989
2004T1,2004,1,S125_S126,Otros intermediarios,4984.317228726861,0.29659569496905536,-1.2153853639856143,0.03950568916805319
2004T2,2004,2,S125_S126,Otros intermediarios,5066.381738744929,0.3014187776121468,-1.1992546934293031,0.016130670556311122
2004T3,2004,3,S125_S126,Otros intermediarios,4960.30109919762,0.2952479907399217,-1.2199396292117446,-0.02068493578244146
2004T4,2004,4,S125_S126,Otros intermediarios,5216.532583492508,0.3100444765325301,-1.1710395191085856,0.04890011010315898
2005T1,2005,1,S125_S126,Otros intermediarios,5042.563111001344,0.29992925484290067,-1.2042086493255126,-0.03316913021692702
2005T2,2005,2,S125_S126,Otros intermediarios,5226.024750221204,0.3104192209203402,-1.169831569522121,0.03437707980339155
2005T3,2005,3,S125_S126,Otros intermediarios,5223.803663392142,0.3102938601579631,-1.1702354945171083,-0.0004039249949872037
2005T4,2005,4,S125_S126,Otros intermediarios,5568.201977698547,0.3294539132715374,-1.1103188034972626,0.05991669101984565
2006T1,2006,1,S125_S126,Otros intermediarios,5404.4706196446505,0.3203149053838069,-1.1384506877525962,-0.028131884255333528
2006T2,2006,2,S125_S126,Otros intermediarios,5506.525375250426,0.3259373232472101,-1.1210501760776315,0.017400511674964703
2006T3,2006,3,S125_S126,Otros intermediarios,5625.975647907128,0.33242878017553806,-1.101329636790033,0.019720539287598537
2006T4,2006,4,S125_S126,Otros intermediarios,6142.536829620944,0.36060016306102666,-1.0199855160193823,0.08134412077065067
2007T1,2007,1,S125_S126,Otros intermediarios,6417.637033596075,0.3755732569035099,-0.9793017351853107,0.04068378083407154
2007T2,2007,2,S125_S126,Otros intermediarios,6370.342615150403,0.37303384610315365,-0.9860861232320345,-0.006784388046723766
2007T3,2007,3,S125_S126,Otros intermediarios,6415.100953893243,0.3753675693820648,-0.9798495480605446,0.0062365751714899
2007T4,2007,4,S125_S126,Otros intermediarios,6617.216021445574,0.38566765446494,-0.952779279185157,0.02707026887538755
2008T1,2008,1,S125_S126,Otros intermediarios,6689.13550671541,0.3892958232844517,-0.9434157532071192,0.009363525978037801
2008T2,2008,2,S125_S126,Otros intermediarios,7026.001675609241,0.4059289636836294,-0.9015771009852718,0.04183865222184746
2008T3,2008,3,S125_S126,Otros intermediarios,7174.5261119635325,0.41300548504521833,-0.8842944051281375,0.017282695857134267
2008T4,2008,4,S125_S126,Otros intermediarios,7708.390060995778,0.4378912655849041,-0.8257846515146017,0.05850975361353583
2009T1,2009,1,S125_S126,Otros intermediarios,7838.4777262546795,0.4440978062701741,-0.8117104564166725,0.014074195097929176
2009T2,2009,2,S125_S126,Otros intermediarios,8132.292699324271,0.45813376348368606,-0.7805940775011257,0.03111637891554675
2009T3,2009,3,S125_S126,Otros intermediarios,7670.90803332864,0.435988486502742,-0.8301394430855792,-0.04954536558445344
2009T4,2009,4,S125_S126,Otros intermediarios,7757.505867551703,0.4401234399677413,-0.8207000460340969,0.009439397051482334
2010T1,2010,1,S125_S126,Otros intermediarios,7890.078982095664,0.44643689037014866,-0.8064572316114343,0.014242814422662509
2010T2,2010,2,S125_S126,Otros intermediarios,7611.030878270341,0.43327558492649,-0.8363812986355155,-0.029924067024081125
2010T3,2010,3,S125_S126,Otros intermediarios,7584.120507368453,0.4320145547712796,-0.8392959997053917,-0.0029147010698762355
2010T4,2010,4,S125_S126,Otros intermediarios,7963.037054322835,0.44967509234567793,-0.7992299740071899,0.040066025698201835
2011T1,2011,1,S125_S126,Otros intermediarios,8281.619712864891,0.4644391492502688,-0.7669247320003327,0.03230524200685714
2011T2,2011,2,S125_S126,Otros intermediarios,8598.207466647153,0.4789018877008622,-0.7362595298980507,0.030665202102282074
2011T3,2011,3,S125_S126,Otros intermediarios,8480.724472816995,0.47356483012951783,-0.7474664588760584,-0.01120692897800779
2011T4,2011,4,S125_S126,Otros intermediarios,9277.620181976165,0.5093096330726901,-0.6746991309317713,0.0727673279442872
2012T1,2012,1,S125_S126,Otros intermediarios,9580.561526879932,0.5227536701935721,-0.6486449197634216,0.026054211168349606
2012T2,2012,2,S125_S126,Otros intermediarios,9321.329189382344,0.5112970823504659,-0.6708044832483421,-0.02215956348492043
2012T3,2012,3,S125_S126,Otros intermediarios,8868.81015162525,0.4912661834875492,-0.7107691728551856,-0.03996468960684352
2012T4,2012,4,S125_S126,Otros intermediarios,9487.642865184676,0.5183595457265048,-0.6570861737821089,0.05368299907307672
2013T1,2013,1,S125_S126,Otros intermediarios,9824.737214116123,0.5330995320720658,-0.6290471329026986,0.028039040879410226
2013T2,2013,2,S125_S126,Otros intermediarios,10198.341471512776,0.5494479175078445,-0.5988412912358997,0.03020584166679896
2013T3,2013,3,S125_S126,Otros intermediarios,10172.577257688681,0.5483321503106212,-0.6008740619413306,-0.002032770705430953
2013T4,2013,4,S125_S126,Otros intermediarios,10974.112735172544,0.5827187057618552,-0.5400507034745764,0.06082335846675424
