periodo,año,trimestre,sector_codigo,sector_nombre,instrumento,A_t0_nominal,F_t_nominal,F_acum_nominal,A_notional_nominal,UF_t,A_t0_real,F_t_real,F_acum_real,A_notional_real
2006T3,2006,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,75.065458384,888.533233605,2084.871319918,18401.15,0.0712801834119617,0.004079389515546582,0.05057147444310854,0.12185165785507024
2006T4,2006,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,-158.52180557300002,730.0114280319999,1926.3495143450002,18336.38,0.0712801834119617,-0.008645207264083752,0.041926267179024784,0.11320645059098648
2007T1,2007,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,40.167047479000004,770.178475511,1966.5165618240003,18372.97,0.0712801834119617,0.0021862032909758197,0.04411247047000061,0.1153926538819623
2007T2,2007,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,27.430953081,797.609428592,1993.9475149050004,18624.17,0.0712801834119617,0.0014728684865419506,0.045585338956542557,0.11686552236850425
2007T3,2007,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,156.76359432200002,954.373022914,2150.711109227,19178.94,0.0712801834119617,0.008173736104393675,0.05375907506093623,0.12503925847289793
2007T4,2007,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,107.19402252800002,1061.567045442,2257.905131755,19622.66,0.0712801834119617,0.005462767154300182,0.059221842215236416,0.13050202562719812
2008T1,2008,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,39.518887997,1101.085933439,2297.4240197520003,19822.53,0.0712801834119617,0.0019936349193064662,0.06121547713454288,0.13249566054650458
2008T2,2008,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,-31.902685295999998,1069.183248143,2265.521334456,20252.71,0.0712801834119617,-0.0015752304405682004,0.059640246693974684,0.13092043010593638
2008T3,2008,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,44.915410749,1114.098658892,2310.436745205,20988.34,0.0712801834119617,0.002140017302416485,0.061780263996391166,0.13306044740835288
2008T4,2008,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,338.105959677,1452.204618569,2648.542704882,21452.57,0.0712801834119617,0.015760627266430082,0.07754089126282125,0.14882107467478295
2009T1,2009,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,-115.41389690100002,1336.790721668,2533.128807981,20959.77,0.0712801834119617,-0.005506448634741699,0.07203444262807955,0.14331462604004125
2009T2,2009,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,34.887379383,1371.6781010509999,2568.016187364,20933.02,0.0712801834119617,0.0016666195027282256,0.07370106213080778,0.14498124554276948
2009T3,2009,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,67.84179218400001,1439.519893235,2635.857979548,20834.45,0.0712801834119617,0.0032562314908240924,0.07695729362163187,0.14823747703359358
2009T4,2009,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,-103.19148558299999,1336.328407652,2532.666493965,20942.88,0.0712801834119617,-0.004927282474186931,0.07203001114744494,0.14331019455940663
2010T1,2010,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,105.341061181,1441.6694688329999,2638.0075551460004,20998.52,0.0712801834119617,0.005016594559092736,0.07704660570653767,0.14832678911849936
2010T2,2010,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,219.044786972,1660.714255805,2857.0523421180005,21202.16,0.0712801834119617,0.010331248654476714,0.08737785436101439,0.1586580377729761
2010T3,2010,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,28.138007174,1688.852262979,2885.190349292,21339.99,0.0712801834119617,0.0013185576550879357,0.08869641201610232,0.15997659542806403
2010T4,2010,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,-42.42975153,1646.422511449,2842.7605977620005,21455.55,0.0712801834119617,-0.001977565316666317,0.08671884669943601,0.1579990301113977
2011T1,2011,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,242.36388644299998,1888.786397892,3085.124484205,21578.26,0.0712801834119617,0.011231854952299213,0.09795070165173522,0.16923088506369693
2011T2,2011,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,166.72214913900004,2055.508547031,3251.846633344,21889.89,0.0712801834119617,0.007616399586247352,0.10556710123798257,0.17684728464994426
2011T3,2011,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,167.842355328,2223.350902359,3419.688988672,22012.69,0.0712801834119617,0.007624799846270493,0.11319190108425306,0.18447208449621477
2011T4,2011,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,570.380871003,2793.7317733620002,3990.0698596750008,22294.03,0.0712801834119617,0.02558446682824954,0.1387763679125026,0.21005655132446432
2012T1,2012,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,524.7713944689999,3318.5031678309997,4514.841254144,22533.51,0.0712801834119617,0.02328848876491057,0.16206485667741316,0.23334504008937484
2012T2,2012,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,327.582281258,3646.085449089,4842.423535402,22627.36,0.0712801834119617,0.014477264747544566,0.17654212142495773,0.24782230483691942
2012T3,2012,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,738.546090198,4384.631539287,5580.969625600001,22591.05,0.0712801834119617,0.03269197714130154,0.20923409856625927,0.280514281978221
2012T4,2012,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,167.239732721,4551.871272008,5748.209358321001,22840.75,0.0712801834119617,0.0073219895459212155,0.2165560881121805,0.2878362715241422
2013T1,2013,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,444.79961261799997,4996.670884626,6193.008970939,22869.38,0.0712801834119617,0.01944957023837113,0.23600565835055162,0.30728584176251333
2013T2,2013,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,251.64045728899998,5248.3113419149995,6444.649428228,22852.67,0.0712801834119617,0.011011424804585198,0.24701708315513682,0.3182972665670985
2013T3,2013,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,200.029144862,5448.340486777,6644.67857309,23091.029999999,0.0712801834119617,0.008662634142435772,0.2556797172975726,0.3269599007095343
2013T4,2013,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,-454.560335748,4993.780151029,6190.118237342001,23309.56,0.0712801834119617,-0.019501026005982094,0.2361786912915905,0.3074588747035522
2014T1,2014,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,138.062949553,5131.843100582,6328.181186895001,23606.97,0.0712801834119617,0.005848397721223859,0.24202708901281436,0.3133072724247761
2014T2,2014,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,851.080594017,5982.923694599,7179.261780912,24023.61,0.0712801834119617,0.03542684026326601,0.27745392927608037,0.34873411268804205
2014T3,2014,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,341.905667827,6324.8293624259995,7521.167448739,24168.02,0.0712801834119617,0.014147028504072737,0.2916009577801531,0.3628811411921148
2014T4,2014,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,-76.356707581,6248.472654845,7444.810741158,24627.1,0.0712801834119617,-0.003100515593837683,0.28850044218631543,0.3597806255982771
2015T1,2015,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,963.9903021279999,7212.462956973,8408.801043286,24622.78,0.0712801834119617,0.03915034379253683,0.3276507859788522,0.3989309693908139
2015T2,2015,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,980.418402227,8192.8813592,9389.219445513001,24982.96,0.0712801834119617,0.03924348444807981,0.36689427042693207,0.43817445383889375
2015T3,2015,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,6561.522469019001,14754.403828219001,15950.741914532002,25346.89,0.0712801834119617,0.2588689369393642,0.6257632073662962,0.6970433907782579
2015T4,2015,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,-1564.763315337,13189.640512882,14385.978599195001,25629.09,0.0712801834119617,-0.06105418941277275,0.5647090179535235,0.6359892013654852
2016T1,2016,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,157.484639388,13347.12515227,14543.463238583001,25812.05,0.0712801834119617,0.006101206195865885,0.5708102241493894,0.6420904075613512
2016T2,2016,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,219.713372897,13566.838525167,14763.176611480001,26052.07,0.0712801834119617,0.008433624387505485,0.5792438485368949,0.6505240319488567
2016T3,2016,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,507.376744324,14074.215269491,15270.553355804,26224.3,0.0712801834119617,0.01934758008122238,0.5985914286181173,0.6698716120300791
2016T4,2016,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,265.94441177299996,14340.159681264,15536.497767577,26347.98,0.0712801834119617,0.010093540824495843,0.6086849694426131,0.6799651528545748
2017T1,2017,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,357.024330491,14697.184011755,15893.522098068,26471.94,0.0712801834119617,0.013486897087670946,0.622171866530284,0.6934520499422457
2017T2,2017,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,151.62097881000003,14848.804990565,16045.143076878001,26665.09,0.0712801834119617,0.005686122897391309,0.6278579894276753,0.6991381728396371
2017T3,2017,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,142.084947889,14990.889938454,16187.228024767,26656.79,0.0712801834119617,0.005330159703737772,0.6331881491314131,0.7044683325433748
2017T4,2017,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,-219.57975033499997,14771.310188119,15967.648274432,26798.14,0.0712801834119617,-0.008193842943390846,0.6249943061880223,0.6962744895999841
2018T1,2018,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,190.682888876,14961.993076995,16158.331163308001,26966.89,0.0712801834119617,0.007071000359181203,0.6320653065472035,0.7033454899591652
2018T2,2018,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,-3432.1628791089997,11529.830197886,12726.168284199,27158.77,0.0712801834119617,-0.1263740176417783,0.5056912889054253,0.576971472317387
2018T3,2018,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,365.89748361799997,11895.727681504,13092.065767817001,27357.45,0.0712801834119617,0.013374692583482742,0.5190659814889079,0.5903461649008697
2018T4,2018,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,-97.092583647,11798.635097857,12994.973184170001,27565.79,0.0712801834119617,-0.0035222129910661,0.5155437684978419,0.5868239519098036
2019T1,2019,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,104.45761193099995,11903.092709788001,13099.430796101002,27565.76,0.0712801834119617,0.0037893971336542126,0.519333165631496,0.5906133490434577
2019T2,2019,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,-481.62651113,11421.466198658001,12617.804284971002,27903.3,0.0712801834119617,-0.017260557393928316,0.5020726082375677,0.5733527916495295
2019T3,2019,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,94.519866805,11515.986065463001,12712.324151776002,28048.53,0.0712801834119617,0.003369868823963324,0.505442477061531,0.5767226604734927
2019T4,2019,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,-35.20902058200001,11480.777044881,12677.115131194001,28309.94,0.0712801834119617,-0.0012436981703952748,0.5041987788911357,0.5754789623030975
2020T1,2020,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,690.250220459,12171.02726534,13367.365351653001,28597.46,0.0712801834119617,0.02413676670791742,0.5283355455990532,0.5996157290110149
2020T2,2020,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,114.852347359,12285.879612699,13482.217699012,28696.42,0.0712801834119617,0.004002323194286953,0.5323378687933401,0.6036180522053018
2020T3,2020,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,782.2758589160001,13068.155471615,14264.493557928,28707.85,0.0712801834119617,0.027249545295659552,0.5595874140889997,0.6308675975009614
2020T4,2020,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,238.77020620000002,13306.925677815001,14503.263764128002,29070.33,0.0712801834119617,0.008213536144928523,0.5678009502339282,0.6390811336458899
2021T1,2021,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,923.2806626309999,14230.206340446,15426.544426759001,29394.77,0.0712801834119617,0.03140969167749909,0.5992106419114274,0.6704908253233891
2021T2,2021,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,25.860268783,14256.066609229001,15452.404695542002,29709.83,0.0712801834119617,0.0008704280294771124,0.6000810699409044,0.6713612533528661
2021T3,2021,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,410.317058068,14666.383667297001,15862.721753610002,30088.37,0.0712801834119617,0.013637065021069603,0.613718134961974,0.6849983183739358
2021T4,2021,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,429.182441379,15095.566108676001,16291.904194989002,30991.74,0.0712801834119617,0.013848284781009391,0.6275664197429834,0.6988466031549452
2022T1,2022,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,559.256394691,15654.822503367,16851.16058968,31727.74,0.0712801834119617,0.017626732779926966,0.6451931525229104,0.7164733359348722
2022T2,2022,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,36.04244782099997,15690.864951188001,16887.203037501,33086.83,0.0712801834119617,0.001089329132497733,0.6462824816554081,0.7175626650673699
2022T3,2022,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,819.508845946,16510.373797134,17706.711883447002,34258.23,0.0712801834119617,0.02392151742649868,0.6702039990819068,0.7414841824938685
2022T4,2022,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,116.67868109999999,16627.052478234,17823.390564547,35110.98,0.0712801834119617,0.0033231394025458696,0.6735271384844527,0.7448073218964144
2023T1,2023,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,-28.086690344,16598.96578789,17795.303874203,35575.48,0.0712801834119617,-0.0007894957522428369,0.6727376427322098,0.7440178261441716
2023T2,2023,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,-14.095250896000058,16584.870536994,17781.208623307,36089.48,0.0712801834119617,-0.00039056397864419375,0.6723470787535657,0.7436272621655274
2023T3,2023,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,203.041543537,16787.912080531,17984.250166844,36197.53,0.0712801834119617,0.005609265149776794,0.6779563439033425,0.7492365273153042
2023T4,2023,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,492.826241854,17280.738322385,18477.076408698,36789.36,0.0712801834119617,0.013395890601358653,0.6913522345047011,0.7626324179166628
2024T1,2024,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,231.064102117,17511.802424502002,18708.140510815003,37093.52,0.0712801834119617,0.0062292309308202625,0.6975814654355214,0.7688616488474831
2024T2,2024,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,15.414346262,17527.216770764,18723.554857077,37571.86,0.0712801834119617,0.0004102630602264567,0.6979917284957478,0.7692719119077095
2024T3,2024,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,39.220544819,17566.437315583,18762.775401896,37910.42,0.0712801834119617,0.0010345584358864924,0.6990262869316343,0.770306470343596
2024T4,2024,4,S11,Empresas no financieras,Prestamos,1196.3380863130003,245.778863045,17812.216178628,19008.554264941,38416.69,0.0712801834119617,0.006397710553538058,0.7054239974851724,0.7767041808971341
2025T1,2025,1,S11,Empresas no financieras,Prestamos,1196.3380863130003,223.62367108099997,18035.839849709002,19232.177936022003,38894.11,0.0712801834119617,0.005749551052357284,0.7111735485375297,0.7824537319494914
2025T2,2025,2,S11,Empresas no financieras,Prestamos,1196.3380863130003,79.401626818,18115.241476527,19311.57956284,39267.07,0.0712801834119617,0.0020220919670859067,0.7131956405046156,0.7844758239165773
2025T3,2025,3,S11,Empresas no financieras,Prestamos,1196.3380863130003,166.240350015,18281.481826542,19477.819912855,39485.65,0.0712801834119617,0.0042101459647998695,0.7174057864694154,0.7886859698813772
2003T1,2003,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-364.2489100073765,0.0,1949.3227758531946,16783.6,0.11614449676191012,-0.021702668677004724,0.0,0.11614449676191012
2003T2,2003,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,5.401974103570453,5.401974103570453,1954.724749956765,16959.67,0.11614449676191012,0.000318518821626273,0.000318518821626273,0.11646301558353639
2003T3,2003,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,9.488233566668043,14.890207670238496,1964.212983523433,16946.03,0.11614449676191012,0.000559908932456041,0.0008784277540823139,0.11702292451599243
2003T4,2003,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,817.0696267958334,831.9598344660719,2781.2826103192665,16920.0,0.11614449676191012,0.04829016706831167,0.04916859482239398,0.1653130915843041
2004T1,2004,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,235.96988866195235,1067.9297231280243,3017.252498981219,16820.82,0.11614449676191012,0.014028441458974791,0.06319703628136877,0.17934153304327888
2004T2,2004,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,390.28526970266637,1458.2149928306908,3407.5377686838856,17014.95,0.11614449676191012,0.02293778528309906,0.08613482156446783,0.20227931832637797
2004T3,2004,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,214.420408637653,1672.6354014683436,3621.958177321538,17190.78,0.11614449676191012,0.01247298892997601,0.09860781049444384,0.21475230725635397
2004T4,2004,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,1026.727984696423,2699.363386164767,4648.686162017962,17317.05,0.11614449676191012,0.0592900052085328,0.15789781570297665,0.27404231246488675
2005T1,2005,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-209.77972001763334,2489.583666147133,4438.906442000328,17198.78,0.11614449676191012,-0.01219736051148008,0.14570045519149658,0.2618449519534067
2005T2,2005,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-406.65479924536606,2082.928866901767,4032.2516427549617,17489.25,0.11614449676191012,-0.023251700287054394,0.12244875490444218,0.2385932516663523
2005T3,2005,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-455.05956219463826,1627.8693047071288,3577.192080560323,17717.56,0.11614449676191012,-0.025684098837234826,0.09676465606720736,0.2129091528291175
2005T4,2005,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,209.90726483672188,1837.7765695438507,3787.099345397045,17974.81,0.11614449676191012,0.011677857225568552,0.1084425132927759,0.224587010054686
2006T1,2006,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-158.4739340337307,1679.3026355101201,3628.625411363315,17915.66,0.11614449676191012,-0.008845553779974095,0.0995969595128018,0.21574145627471192
2006T2,2006,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-314.0828662672349,1365.2197692428851,3314.5425450960797,18151.4,0.11614449676191012,-0.017303506410923396,0.08229345310187841,0.19843794986378854
2006T3,2006,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-41.29187180161645,1323.9278974412687,3273.250673294463,18401.15,0.11614449676191012,-0.0022439832185279967,0.08004946988335042,0.19619396664526054
2006T4,2006,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-27.319636797289277,1296.6082606439795,3245.9310364971743,18336.38,0.11614449676191012,-0.0014899144104392075,0.07855955547291121,0.19470405223482135
2007T1,2007,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-283.4923878084596,1013.1158728355198,2962.4386486887142,18372.97,0.11614449676191012,-0.015429861791994414,0.0631296936809168,0.17927419044282691
2007T2,2007,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-208.73306355605516,804.3828092794646,2753.705585132659,18624.17,0.11614449676191012,-0.011207643806733678,0.05192204987418311,0.16806654663609322
2007T3,2007,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,124.39944153012128,928.7822508095859,2878.1050266627803,19178.94,0.11614449676191012,0.006486252187562049,0.05840830206174516,0.17455279882365526
2007T4,2007,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,226.46864173571447,1155.2508925453003,3104.573668398495,19622.66,0.11614449676191012,0.011541179520804747,0.0699494815825499,0.18609397834446
2008T1,2008,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-160.81817126976011,994.4327212755402,2943.7554971287345,19822.53,0.11614449676191012,-0.008112898367148902,0.06183658321540101,0.17798107997731114
2008T2,2008,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,495.2613077723905,1489.6940290479308,3439.0168049011254,20252.71,0.11614449676191012,0.02445407591242804,0.08629065912782904,0.20243515588973915
2008T3,2008,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-134.207903399187,1355.4861256487438,3304.8089015019386,20988.34,0.11614449676191012,-0.006394402958937533,0.07989625616889152,0.19604075293080164
2008T4,2008,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-428.3829993608275,927.1031262879162,2876.425902141111,21452.57,0.11614449676191012,-0.01996884286408703,0.059927413304804486,0.1760719100667146
2009T1,2009,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,590.9996477331395,1518.1027740210557,3467.4255498742505,20959.77,0.11614449676191012,0.028196857490952403,0.08812427079575688,0.20426876755766699
2009T2,2009,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,430.4217216261444,1948.5244956472002,3897.8472715003945,20933.02,0.11614449676191012,0.02056185498442864,0.10868612578018552,0.22483062254209563
2009T3,2009,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,736.193023481419,2684.717519128619,4634.0402949818135,20834.45,0.11614449676191012,0.035335371151214406,0.14402149693139993,0.26016599369331006
2009T4,2009,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-442.79249439531486,2241.9250247333043,4191.247800586499,20942.88,0.11614449676191012,-0.0211428654700459,0.12287863146135404,0.23902312822326416
2010T1,2010,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,94.9526839243034,2336.8777086576074,4286.200484510802,20998.52,0.11614449676191012,0.004521875061875951,0.12740050652322998,0.24354500328514012
2010T2,2010,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,175.18986160452386,2512.0675702621315,4461.390346115326,21202.16,0.11614449676191012,0.00826283084386326,0.13566333736709324,0.25180783412900337
2010T3,2010,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,1341.6807996321693,3853.7483698943006,5803.071145747495,21339.99,0.11614449676191012,0.06287166955711644,0.1985350069242097,0.3146795036861198
2010T4,2010,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-789.5947219236378,3064.153647970663,5013.476423823858,21455.55,0.11614449676191012,-0.036801420701107077,0.16173358622310263,0.27787808298501276
2011T1,2011,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,264.3082437750243,3328.4618917456874,5277.784667598882,21578.26,0.11614449676191012,0.01224882097884743,0.17398240720195005,0.29012690396386015
2011T2,2011,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-63.81044050247851,3264.6514512432086,5213.974227096403,21889.89,0.11614449676191012,-0.0029150644659465402,0.17106734273600352,0.2872118394979136
2011T3,2011,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-1361.5755427903596,1903.0759084528493,3852.398684306044,22012.69,0.11614449676191012,-0.06185411881920654,0.10921322391679697,0.22535772067870707
2011T4,2011,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,2867.727379917,4770.803288369849,6720.126064223044,22294.03,0.11614449676191012,0.12863207683478492,0.2378453007515819,0.353989797513492
2012T1,2012,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,161.35831803633596,4932.161606406185,6881.484382259379,22533.51,0.11614449676191012,0.007160815959712267,0.24500611671129416,0.36115061347320426
2012T2,2012,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-125.3498986373267,4806.8117077688585,6756.134483622053,22627.36,0.11614449676191012,-0.005539749163725981,0.23946636754756817,0.3556108643094783
2012T3,2012,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,593.1290032644829,5399.940711033341,7349.263486886536,22591.05,0.11614449676191012,0.02625504362411145,0.26572141117167963,0.38186590793358977
2012T4,2012,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,1402.8482111487801,6802.788922182121,8752.111698035314,22840.75,0.11614449676191012,0.061418657931494376,0.327140069103174,0.44328456586508413
2013T1,2013,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,113.75924934912894,6916.54817153125,8865.870947384445,22869.38,0.11614449676191012,0.004974304040998441,0.33211437314417247,0.4482588699060826
2013T2,2013,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-3027.9225465523523,3888.6256249788976,5837.948400832092,22852.67,0.11614449676191012,-0.132497539523931,0.19961683362024144,0.31576133038215154
2013T3,2013,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,533.6820575215796,4422.307682500477,6371.630458353672,23091.029999999,0.11614449676191012,0.0231120940694981,0.22272892768973954,0.33887342445164964
2013T4,2013,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,622.2859940898988,5044.593676590376,6993.916452443571,23309.56,0.11614449676191012,0.026696599768073648,0.24942552745781318,0.3655700242197233
2014T1,2014,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-177.7862889852202,4866.807387605156,6816.130163458351,23606.97,0.11614449676191012,-0.007531093104503467,0.2418944343533097,0.35803893111521984
2014T2,2014,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,516.4065009525989,5383.213888557755,7332.53666441095,24023.61,0.11614449676191012,0.021495791055241027,0.2633902254085507,0.37953472217046086
2014T3,2014,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,297.00302943235897,5680.216917990114,7629.539693843309,24168.02,0.11614449676191012,0.012289092339064556,0.2756793177476153,0.3918238145095254
2014T4,2014,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-249.83277523734438,5430.38414275277,7379.706918605964,24627.1,0.11614449676191012,-0.010144628284992727,0.2655346894626226,0.38167918622453273
2015T1,2015,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-368.086403388033,5062.297739364736,7011.620515217931,24622.78,0.11614449676191012,-0.014949018891775542,0.250585670570847,0.36673016733275715
2015T2,2015,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,255.8325843685745,5318.13032373331,7267.453099586505,24982.96,0.11614449676191012,0.010240283151739206,0.2608259537225862,0.37697045048449634
2015T3,2015,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-597.9048271504853,4720.225496582825,6669.54827243602,25346.89,0.11614449676191012,-0.023588883178586616,0.23723707054399962,0.35338156730590975
2015T4,2015,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-419.99126505794743,4300.234231524878,6249.557007378073,25629.09,0.11614449676191012,-0.016387287455697702,0.22084978308830192,0.336994279850212
2016T1,2016,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-213.18827338760389,4087.0459581372743,6036.368733990469,25812.05,0.11614449676191012,-0.008259253851887157,0.21259052923641475,0.3287350259983249
2016T2,2016,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,1147.559464457697,5234.605422594971,7183.928198448166,26052.07,0.11614449676191012,0.044048686513497665,0.25663921574991244,0.3727837125118226
2016T3,2016,3,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-289.6519466330024,4944.953475961968,6894.276251815163,26224.3,0.11614449676191012,-0.011045173622670669,0.24559404212724176,0.36173853888915186
2016T4,2016,4,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,-563.1288794746355,4381.824596487333,6331.147372340528,26347.98,0.11614449676191012,-0.021372753413151046,0.22422128871409072,0.3403657854760008
2017T1,2017,1,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,807.6451383019133,5189.469734789246,7138.792510642441,26471.94,0.11614449676191012,0.03050948054059934,0.25473076925469007,0.3708752660166002
2017T2,2017,2,S11,Empresas no financieras,Titulos deuda,1949.3227758531946,1009.2079156085059,6198.677650397753,8148.000426250947,26665.09,0.11614449676191012,0.03784753457080047,0.29257830382549055,0.4087228005874007
