periodo,año,trimestre,tipo_cuenta,sector_activo_codigo,sector_activo_nombre,sector_pasivo_codigo,sector_pasivo_nombre,instrumento,valor
2007T3,2007,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Dinero legal,26.287651800000003
2007T3,2007,3,Bce Final,S128,Compañías de seguro,S121,Banco Central,Dinero legal,7.971549999999999
2007T3,2007,3,Bce Final,S13,Gobierno general,S121,Banco Central,Dinero legal,1099.739194118
2007T3,2007,3,Bce Final,S14_S15,Hogares,S121,Banco Central,Dinero legal,653.4969888819998
2007T3,2007,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.57576
2007T3,2007,3,Bce Final,S11,Empresas no financieras,S122,Bancos y cooperativas,Prestamos,5.820766091346741e-14
2007T3,2007,3,Bce Final,S11,Empresas no financieras,S2,Resto del mundo,Prestamos,1736.1408931790004
2007T3,2007,3,Bce Final,S121,Banco Central,S122,Bancos y cooperativas,Prestamos,323.40157999999985
2007T3,2007,3,Bce Final,S121,Banco Central,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,1499.6524
2007T3,2007,3,Bce Final,S121,Banco Central,S13,Gobierno general,Prestamos,592.97774
2007T3,2007,3,Bce Final,S121,Banco Central,S2,Resto del mundo,Prestamos,17.714759999999988
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,29736.863183462578
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Prestamos,635.30694
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S124,Fondos del mercado no monetario,Prestamos,60.10764
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,3783.7096798374396
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S128,Compañías de seguro,Prestamos,135.13884000000002
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S13,Gobierno general,Prestamos,140.13117000000008
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,21140.236620000003
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S2,Resto del mundo,Prestamos,819.3947367000001
2007T3,2007,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,5.313059999999999
2007T3,2007,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,6.01775
2007T3,2007,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,907.2512530313384
2007T3,2007,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,0.0
2007T3,2007,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,1473.1885800000002
2007T3,2007,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,694.8540700000001
2007T3,2007,3,Bce Final,S128,Compañías de seguro,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,0.0
2007T3,2007,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,1666.68688
2007T3,2007,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,333.55857000000003
2007T3,2007,3,Bce Final,S13,Gobierno general,S121,Banco Central,Prestamos,44.46927
2007T3,2007,3,Bce Final,S13,Gobierno general,S122,Bancos y cooperativas,Prestamos,639.9548800000001
2007T3,2007,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,535.4537204822001
2007T3,2007,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,10936.370342096001
2007T3,2007,3,Bce Final,S2,Resto del mundo,S121,Banco Central,Prestamos,98.53708
2007T3,2007,3,Bce Final,S2,Resto del mundo,S122,Bancos y cooperativas,Prestamos,4302.030040000001
2007T3,2007,3,Bce Final,S2,Resto del mundo,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,939.491238337
2007T3,2007,3,Bce Final,S2,Resto del mundo,S13,Gobierno general,Prestamos,584.498859683
2007T3,2007,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,158.24792772813376
2007T3,2007,3,Bce Final,S11,Empresas no financieras,S121,Banco Central,Titulos deuda,139.25488444522395
2007T3,2007,3,Bce Final,S11,Empresas no financieras,S122,Bancos y cooperativas,Titulos deuda,613.042895989541
2007T3,2007,3,Bce Final,S11,Empresas no financieras,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,547.5605292053964
2007T3,2007,3,Bce Final,S11,Empresas no financieras,S13,Gobierno general,Titulos deuda,167.06463403085712
2007T3,2007,3,Bce Final,S11,Empresas no financieras,S2,Resto del mundo,Titulos deuda,1486.3174143810002
2007T3,2007,3,Bce Final,S121,Banco Central,S2,Resto del mundo,Titulos deuda,4306.017569516001
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,76.29689418824871
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S121,Banco Central,Titulos deuda,4516.526980819259
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Titulos deuda,243.94824186311365
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,64.631880212824
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S13,Gobierno general,Titulos deuda,460.51475531398796
2007T3,2007,3,Bce Final,S122,Bancos y cooperativas,S2,Resto del mundo,Titulos deuda,149.94090199399994
2007T3,2007,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,115.30814204100001
2007T3,2007,3,Bce Final,S123,Fondos del mercado monetario,S121,Banco Central,Titulos deuda,59.95049037799998
2007T3,2007,3,Bce Final,S123,Fondos del mercado monetario,S122,Bancos y cooperativas,Titulos deuda,16.478671378999998
2007T3,2007,3,Bce Final,S123,Fondos del mercado monetario,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,43.67076667900001
2007T3,2007,3,Bce Final,S123,Fondos del mercado monetario,S13,Gobierno general,Titulos deuda,4.217334998999999
2007T3,2007,3,Bce Final,S123,Fondos del mercado monetario,S2,Resto del mundo,Titulos deuda,48.25340854
2007T3,2007,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,498.66408779301076
2007T3,2007,3,Bce Final,S124,Fondos del mercado no monetario,S121,Banco Central,Titulos deuda,327.41868924199997
2007T3,2007,3,Bce Final,S124,Fondos del mercado no monetario,S122,Bancos y cooperativas,Titulos deuda,554.350247301
2007T3,2007,3,Bce Final,S124,Fondos del mercado no monetario,S124,Fondos del mercado no monetario,Titulos deuda,0.0
2007T3,2007,3,Bce Final,S124,Fondos del mercado no monetario,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,53.717711874989234
2007T3,2007,3,Bce Final,S124,Fondos del mercado no monetario,S13,Gobierno general,Titulos deuda,21.55855010900003
2007T3,2007,3,Bce Final,S124,Fondos del mercado no monetario,S2,Resto del mundo,Titulos deuda,342.4668829840001
2007T3,2007,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,38.32343240459246
2007T3,2007,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S121,Banco Central,Titulos deuda,179.83755052325856
2007T3,2007,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S122,Bancos y cooperativas,Titulos deuda,104.6495129667208
2007T3,2007,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,213.86611244102954
2007T3,2007,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S13,Gobierno general,Titulos deuda,4.500795847530214
2007T3,2007,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,4100.6931129251625
2007T3,2007,3,Bce Final,S128,Compañías de seguro,S121,Banco Central,Titulos deuda,247.39877
2007T3,2007,3,Bce Final,S128,Compañías de seguro,S122,Bancos y cooperativas,Titulos deuda,2765.30194
2007T3,2007,3,Bce Final,S128,Compañías de seguro,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,885.7666870748376
2007T3,2007,3,Bce Final,S128,Compañías de seguro,S13,Gobierno general,Titulos deuda,1604.623
2007T3,2007,3,Bce Final,S128,Compañías de seguro,S2,Resto del mundo,Titulos deuda,478.545891861
2007T3,2007,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,3505.604578189906
2007T3,2007,3,Bce Final,S129,Fondo de pensiones,S121,Banco Central,Titulos deuda,2529.28899
2007T3,2007,3,Bce Final,S129,Fondo de pensiones,S122,Bancos y cooperativas,Titulos deuda,5602.907480000001
2007T3,2007,3,Bce Final,S129,Fondo de pensiones,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,872.732666148094
2007T3,2007,3,Bce Final,S129,Fondo de pensiones,S13,Gobierno general,Titulos deuda,2493.79018
2007T3,2007,3,Bce Final,S129,Fondo de pensiones,S2,Resto del mundo,Titulos deuda,334.647545662
2007T3,2007,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,39.136376917999996
2007T3,2007,3,Bce Final,S13,Gobierno general,S121,Banco Central,Titulos deuda,82.278632464
2007T3,2007,3,Bce Final,S13,Gobierno general,S122,Bancos y cooperativas,Titulos deuda,64.953103395
2007T3,2007,3,Bce Final,S13,Gobierno general,S13,Gobierno general,Titulos deuda,8.900573335
2007T3,2007,3,Bce Final,S13,Gobierno general,S2,Resto del mundo,Titulos deuda,6166.3589853680005
2007T3,2007,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,5.527829432415156
2007T3,2007,3,Bce Final,S14_S15,Hogares,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,2.6071796601841584
2007T3,2007,3,Bce Final,S14_S15,Hogares,S2,Resto del mundo,Titulos deuda,66.835219579
2007T3,2007,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,3619.2328679355574
2007T3,2007,3,Bce Final,S2,Resto del mundo,S122,Bancos y cooperativas,Titulos deuda,590.3296814820001
2007T3,2007,3,Bce Final,S2,Resto del mundo,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,207.21494562544243
2007T3,2007,3,Bce Final,S2,Resto del mundo,S13,Gobierno general,Titulos deuda,1251.4193053939998
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S123,Fondos del mercado monetario,Cuotas FMM,2725.1880842800015
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S123,Fondos del mercado monetario,Cuotas FMM,23.37495
2007T4,2007,4,Bce Final,S123,Fondos del mercado monetario,S2,Resto del mundo,Cuotas FMM,2.192301
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S123,Fondos del mercado monetario,Cuotas FMM,10.50851
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S123,Fondos del mercado monetario,Cuotas FMM,605.5234296999998
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Cuotas FMM,24.818877699999998
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S123,Fondos del mercado monetario,Cuotas FMM,54.92083000000001
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S2,Resto del mundo,Cuotas FMM,9.942720000000001
2007T4,2007,4,Bce Final,S13,Gobierno general,S123,Fondos del mercado monetario,Cuotas FMM,45.422350602
2007T4,2007,4,Bce Final,S13,Gobierno general,S2,Resto del mundo,Cuotas FMM,-9.999999974752428e-10
2007T4,2007,4,Bce Final,S14_S15,Hogares,S123,Fondos del mercado monetario,Cuotas FMM,2339.167099996
2007T4,2007,4,Bce Final,S2,Resto del mundo,S123,Fondos del mercado monetario,Cuotas FMM,273.491870636
2007T4,2007,4,Bce Final,S2,Resto del mundo,S124,Fondos del mercado no monetario,Cuotas FMM,-1.7462298274040223e-13
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S124,Fondos del mercado no monetario,Cuotas FNM,1659.7172604700004
2007T4,2007,4,Bce Final,S123,Fondos del mercado monetario,S2,Resto del mundo,Cuotas FNM,1.369632
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S124,Fondos del mercado no monetario,Cuotas FNM,24.834710320000003
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S2,Resto del mundo,Cuotas FNM,1008.87810711
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S124,Fondos del mercado no monetario,Cuotas FNM,416.7428615
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Cuotas FNM,19.3915696
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S124,Fondos del mercado no monetario,Cuotas FNM,476.59705
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S2,Resto del mundo,Cuotas FNM,255.352
2007T4,2007,4,Bce Final,S129,Fondo de pensiones,S124,Fondos del mercado no monetario,Cuotas FNM,2357.5788999920005
2007T4,2007,4,Bce Final,S129,Fondo de pensiones,S2,Resto del mundo,Cuotas FNM,17805.19292
2007T4,2007,4,Bce Final,S14_S15,Hogares,S124,Fondos del mercado no monetario,Cuotas FNM,3762.5005801919992
2007T4,2007,4,Bce Final,S2,Resto del mundo,S124,Fondos del mercado no monetario,Cuotas FNM,270.06197744599996
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S122,Bancos y cooperativas,Depositos,13806.542375487092
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S2,Resto del mundo,Depositos,3529.7979492191
2007T4,2007,4,Bce Final,S121,Banco Central,S2,Resto del mundo,Depositos,3605.6581520120003
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S121,Banco Central,Depositos,1639.3881900000001
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Depositos,3097.7037499999997
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S2,Resto del mundo,Depositos,1497.002809977
2007T4,2007,4,Bce Final,S123,Fondos del mercado monetario,S122,Bancos y cooperativas,Depositos,5784.287761125999
2007T4,2007,4,Bce Final,S123,Fondos del mercado monetario,S2,Resto del mundo,Depositos,23.66099748000003
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S122,Bancos y cooperativas,Depositos,1542.759367359
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S2,Resto del mundo,Depositos,4.30669252
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S122,Bancos y cooperativas,Depositos,2877.2773374739154
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Depositos,-2.607000005809823e-06
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S122,Bancos y cooperativas,Depositos,689.1735600000002
2007T4,2007,4,Bce Final,S129,Fondo de pensiones,S122,Bancos y cooperativas,Depositos,10393.544175048
2007T4,2007,4,Bce Final,S129,Fondo de pensiones,S2,Resto del mundo,Depositos,32.541144951999975
2007T4,2007,4,Bce Final,S13,Gobierno general,S121,Banco Central,Depositos,158.07212000000007
2007T4,2007,4,Bce Final,S13,Gobierno general,S122,Bancos y cooperativas,Depositos,358.80888761300076
2007T4,2007,4,Bce Final,S13,Gobierno general,S2,Resto del mundo,Depositos,3297.712582199
2007T4,2007,4,Bce Final,S14_S15,Hogares,S122,Bancos y cooperativas,Depositos,11676.682316862
2007T4,2007,4,Bce Final,S14_S15,Hogares,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Depositos,1.03695
2007T4,2007,4,Bce Final,S14_S15,Hogares,S2,Resto del mundo,Depositos,2861.0223656339
2007T4,2007,4,Bce Final,S2,Resto del mundo,S121,Banco Central,Depositos,76.06089
2007T4,2007,4,Bce Final,S2,Resto del mundo,S122,Bancos y cooperativas,Depositos,38.28099519999999
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S121,Banco Central,Dinero legal,312.72848500000003
2007T4,2007,4,Bce Final,S121,Banco Central,S2,Resto del mundo,Dinero legal,0.24035
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S121,Banco Central,Dinero legal,889.4252900000001
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S2,Resto del mundo,Dinero legal,80.48700999999998
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S121,Banco Central,Dinero legal,33.599213199999994
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Dinero legal,25.337054000000002
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S121,Banco Central,Dinero legal,9.513969999999999
2007T4,2007,4,Bce Final,S13,Gobierno general,S121,Banco Central,Dinero legal,1313.5278443449997
2007T4,2007,4,Bce Final,S14_S15,Hogares,S121,Banco Central,Dinero legal,757.0408974549982
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,0.5944
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S122,Bancos y cooperativas,Prestamos,0.0
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S2,Resto del mundo,Prestamos,1791.0780428680002
2007T4,2007,4,Bce Final,S121,Banco Central,S122,Bancos y cooperativas,Prestamos,563.4361499999999
2007T4,2007,4,Bce Final,S121,Banco Central,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,1555.30876
2007T4,2007,4,Bce Final,S121,Banco Central,S13,Gobierno general,Prestamos,293.42271
2007T4,2007,4,Bce Final,S121,Banco Central,S2,Resto del mundo,Prestamos,33.52599
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,31783.7627371349
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Prestamos,442.10968
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S124,Fondos del mercado no monetario,Prestamos,82.77782
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,3903.42666450009
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S128,Compañías de seguro,Prestamos,147.95322999999996
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S13,Gobierno general,Prestamos,148.33906
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,22176.42483
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S2,Resto del mundo,Prestamos,858.445068365
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,4.08758
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,5.9106000000000005
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,926.2497238484842
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,0.0
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,1683.64642
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,753.7783099999999
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,0.0
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,1753.8832199999997
2007T4,2007,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,353.49523
2007T4,2007,4,Bce Final,S13,Gobierno general,S121,Banco Central,Prestamos,48.46143000000001
2007T4,2007,4,Bce Final,S13,Gobierno general,S122,Bancos y cooperativas,Prestamos,928.25472
2007T4,2007,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,550.8465628170001
2007T4,2007,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,11045.613639513002
2007T4,2007,4,Bce Final,S2,Resto del mundo,S121,Banco Central,Prestamos,102.30283
2007T4,2007,4,Bce Final,S2,Resto del mundo,S122,Bancos y cooperativas,Prestamos,4488.89252442
2007T4,2007,4,Bce Final,S2,Resto del mundo,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,969.10664632
2007T4,2007,4,Bce Final,S2,Resto del mundo,S13,Gobierno general,Prestamos,574.3678384430001
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,300.97471844299747
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S121,Banco Central,Titulos deuda,167.925576716898
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S122,Bancos y cooperativas,Titulos deuda,668.8740418268497
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,525.1757179249504
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S13,Gobierno general,Titulos deuda,103.17275262951804
2007T4,2007,4,Bce Final,S11,Empresas no financieras,S2,Resto del mundo,Titulos deuda,1589.4653625270003
2007T4,2007,4,Bce Final,S121,Banco Central,S2,Resto del mundo,Titulos deuda,4715.771915095001
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,95.64705852759248
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S121,Banco Central,Titulos deuda,4732.447067391303
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Titulos deuda,239.99567396101781
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,59.72837207017909
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S13,Gobierno general,Titulos deuda,597.6909717879576
2007T4,2007,4,Bce Final,S122,Bancos y cooperativas,S2,Resto del mundo,Titulos deuda,181.401171692
2007T4,2007,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,106.081013037
2007T4,2007,4,Bce Final,S123,Fondos del mercado monetario,S121,Banco Central,Titulos deuda,69.88764032299999
2007T4,2007,4,Bce Final,S123,Fondos del mercado monetario,S122,Bancos y cooperativas,Titulos deuda,20.785898009
2007T4,2007,4,Bce Final,S123,Fondos del mercado monetario,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,47.67114982300001
2007T4,2007,4,Bce Final,S123,Fondos del mercado monetario,S13,Gobierno general,Titulos deuda,6.920814363000001
2007T4,2007,4,Bce Final,S123,Fondos del mercado monetario,S2,Resto del mundo,Titulos deuda,56.194955920000005
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,450.79829155771785
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S121,Banco Central,Titulos deuda,389.98887688499985
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S122,Bancos y cooperativas,Titulos deuda,587.7409282410002
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S124,Fondos del mercado no monetario,Titulos deuda,0.0
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,67.65509252428214
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S13,Gobierno general,Titulos deuda,77.134347039
2007T4,2007,4,Bce Final,S124,Fondos del mercado no monetario,S2,Resto del mundo,Titulos deuda,472.01453353600004
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,37.801674186762895
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S121,Banco Central,Titulos deuda,177.9527700472354
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S122,Bancos y cooperativas,Titulos deuda,109.75687588534097
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,221.09863967727867
2007T4,2007,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S13,Gobierno general,Titulos deuda,5.237727303620042
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,4086.0816761877627
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S121,Banco Central,Titulos deuda,236.45482
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S122,Bancos y cooperativas,Titulos deuda,2952.22646
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,917.5319238122372
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S13,Gobierno general,Titulos deuda,1650.44361
2007T4,2007,4,Bce Final,S128,Compañías de seguro,S2,Resto del mundo,Titulos deuda,506.024813396
2007T4,2007,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,3675.3366753231185
2007T4,2007,4,Bce Final,S129,Fondo de pensiones,S121,Banco Central,Titulos deuda,2134.5671800000005
2007T4,2007,4,Bce Final,S129,Fondo de pensiones,S122,Bancos y cooperativas,Titulos deuda,6164.387250000001
2007T4,2007,4,Bce Final,S129,Fondo de pensiones,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,942.0098708748819
2007T4,2007,4,Bce Final,S129,Fondo de pensiones,S13,Gobierno general,Titulos deuda,2428.34265
2007T4,2007,4,Bce Final,S129,Fondo de pensiones,S2,Resto del mundo,Titulos deuda,148.79062380200003
2007T4,2007,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,41.571955796
2007T4,2007,4,Bce Final,S13,Gobierno general,S121,Banco Central,Titulos deuda,82.89648788599999
2007T4,2007,4,Bce Final,S13,Gobierno general,S122,Bancos y cooperativas,Titulos deuda,68.995337734
2007T4,2007,4,Bce Final,S13,Gobierno general,S13,Gobierno general,Titulos deuda,9.454483791000001
2007T4,2007,4,Bce Final,S13,Gobierno general,S2,Resto del mundo,Titulos deuda,6553.928102557001
2007T4,2007,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,4.541094056321384
2007T4,2007,4,Bce Final,S14_S15,Hogares,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,2.7405206722014746
2007T4,2007,4,Bce Final,S14_S15,Hogares,S2,Resto del mundo,Titulos deuda,72.44473023
2007T4,2007,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,3300.273972732205
2007T4,2007,4,Bce Final,S2,Resto del mundo,S122,Bancos y cooperativas,Titulos deuda,572.5841968010001
2007T4,2007,4,Bce Final,S2,Resto del mundo,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,215.89361937979504
2007T4,2007,4,Bce Final,S2,Resto del mundo,S13,Gobierno general,Titulos deuda,1210.146065129
2008T1,2008,1,Bce Final,S11,Empresas no financieras,S123,Fondos del mercado monetario,Cuotas FMM,2408.4606120989993
2008T1,2008,1,Bce Final,S122,Bancos y cooperativas,S123,Fondos del mercado monetario,Cuotas FMM,127.29243999999998
2008T1,2008,1,Bce Final,S123,Fondos del mercado monetario,S2,Resto del mundo,Cuotas FMM,1.527566
