periodo,sector_codigo,exposicion_pasivo,ASF_t,IS_pasivo,exposicion_activo,IS_activo,activo_red_nbfi_sector,exp_nbfi_en_bancos,ratio_exp_nbfi_bancos,activo_bancos_red,exp_bancos_en_nbfi,ratio_exp_bancos_nbfi,activo_nbfi_red_total,ratio_exp_nbfi_bancos_agg,sector_nombre,año,trimestre
2018T2,S122,78829.66911983473,657140.2011,0.11995867698838115,28031.280102554258,0.042656468217333446,,,,184526.24977962955,7437.527880737134,0.04030606967637071,221265.72632045473,0.32353374389182094,Bancos y cooperativas,2018,2
2018T3,S122,78934.67649132406,672288.4557,0.11741191719428785,28017.237660355222,0.041674429216820505,,,,186597.33666045943,7855.11352547691,0.04209660044489495,227270.9255947629,0.3162239676144043,Bancos y cooperativas,2018,3
2018T4,S122,80785.96683727842,688318.9493,0.11736705333978581,31737.25935555276,0.046108362101361024,,,,193325.68412841056,9676.653770713672,0.05005363779954999,227440.66934865073,0.32327001337855094,Bancos y cooperativas,2018,4
2019T1,S122,81817.66564813975,698015.9465,0.11721460814525926,29442.41623211441,0.04218014843320547,,,,192307.1208120144,9471.732425865759,0.04925315498392097,239544.9951621618,0.31009875832244993,Bancos y cooperativas,2019,1
2019T2,S122,84773.58427918339,714512.2006,0.11864539780845751,30892.752929983417,0.04323614474888145,,,,198481.75050442203,9433.501634180153,0.04752830731392598,252383.19318210066,0.3063200695033797,Bancos y cooperativas,2019,2
2019T3,S122,92553.54686179374,751135.4391000001,0.12321818681953031,33284.28087999868,0.044311956469367815,,,,205906.65425042945,10641.377369847962,0.05168058996726556,269156.2061702965,0.3112217088003066,Bancos y cooperativas,2019,3
2019T4,S122,98250.67832656205,773372.9881,0.1270417765274443,40483.80113468148,0.052347058608991366,,,,220647.9429093526,12240.824230629287,0.05547672037739372,269140.3602467593,0.3217087724795696,Bancos y cooperativas,2019,4
2020T1,S122,103545.21298968559,772914.0499,0.13396730594182152,45910.25966551936,0.05939891980416096,,,,235511.67631860476,13090.83481195695,0.0555846530269158,258422.2982414331,0.33550676550068764,Bancos y cooperativas,2020,1
2020T2,S122,117084.38803596128,823489.8595,0.14218072837843035,52230.18345201831,0.06342541180012953,,,,250141.62434315696,12581.524072548076,0.05029760283033944,280434.94188450003,0.30359107811564107,Bancos y cooperativas,2020,2
2020T3,S122,111412.79081652603,816116.1797,0.1365158461353882,49681.95456993264,0.060876080888624784,,,,250057.19110117631,11631.799727066022,0.04651655757566135,271425.5288100677,0.2700091930055477,Bancos y cooperativas,2020,3
2020T4,S122,111679.1952754029,811676.0650000001,0.1375908445389515,53460.91485174993,0.06586484086080563,,,,251880.61424136054,11018.080550476894,0.0437432653706291,267000.2412679583,0.2698844381937621,Bancos y cooperativas,2020,4
2021T1,S122,109232.06965451667,828065.1658,0.13191240758085357,51384.19542638299,0.06205332327527669,,,,251643.08520316883,10777.470695119784,0.04282839993961443,267710.7895249381,0.2634989286328648,Bancos y cooperativas,2021,1
2021T2,S122,111236.7423366727,840310.6106,0.1323757440802125,58890.60523255671,0.07008194885282662,,,,265747.22763928684,10321.124892983884,0.03883812818921787,254644.6980994945,0.25545947417306253,Bancos y cooperativas,2021,2
2021T3,S122,106414.71273781301,864610.1006,0.12307826691356723,59025.392461799434,0.06826821988412869,,,,275238.42937260243,10423.486225947303,0.03787075173226108,256167.0653735501,0.23627072700039756,Bancos y cooperativas,2021,3
2021T4,S122,106166.07473391344,877649.1163000001,0.12096642355374229,58418.502923805136,0.0665624813366033,,,,280631.37571329845,11121.65866670924,0.03963084540508209,260218.89084297942,0.2286042587007789,Bancos y cooperativas,2021,4
2022T1,S122,108907.749854638,868262.718,0.12543179339255933,58054.87808381083,0.06686326255898371,,,,281516.01960007584,10663.991698406191,0.03788058567166285,247210.39155263087,0.2531722255501178,Bancos y cooperativas,2022,1
2022T2,S122,112425.54476477967,902391.299,0.12458624644249774,55167.73257673205,0.06113504489445665,,,,290244.4988967733,11089.627987939575,0.038207883457193954,260408.49482329044,0.25179551437323056,Bancos y cooperativas,2022,2
2022T3,S122,114545.18889974093,909381.1897999999,0.12595948781933,56498.4571941696,0.06212846474930419,,,,297537.4997289761,11583.535840560553,0.03893134764899173,257430.18362775567,0.2544305142163296,Bancos y cooperativas,2022,3
2022T4,S122,118128.68307763376,920919.9349,0.12827247907328773,63289.03111274026,0.06872370627921376,,,,305375.38109469344,11831.329741261123,0.03874356111762776,264758.55719664285,0.2636162924246321,Bancos y cooperativas,2022,4
2023T1,S122,119832.2300371521,911288.7021,0.13149754820948317,63833.46373262788,0.07004746529341163,,,,308242.47081695555,11952.436390198833,0.03877608545805026,264650.6450007308,0.2672709584685938,Bancos y cooperativas,2023,1
2023T2,S122,118720.65743289802,922009.033,0.12876300902021426,64644.05126540182,0.07011216696550718,,,,309474.84015488345,11959.61566757719,0.0386448722668109,270445.09908888175,0.25960291875937563,Bancos y cooperativas,2023,2
2023T3,S122,115843.40552554934,952195.3644000001,0.12165928322760204,63387.62508225951,0.06656997865369939,,,,311930.1887558413,12268.577584135639,0.03933116455662676,276424.30102996714,0.24572314015874294,Bancos y cooperativas,2023,3
2023T4,S122,117977.63811618031,981979.0114,0.12014272886340055,67880.73021388534,0.0691264573130828,,,,316850.568661562,13010.857334482798,0.04106307080161848,287109.69252477796,0.24772933494875551,Bancos y cooperativas,2023,4
2024T1,S122,122011.25349838495,1025187.5281,0.11901359522438863,70090.18926638427,0.06836816420921915,,,,324952.23006888106,14101.071239070776,0.043394289788630566,304794.7782377461,0.24517482869479432,Bancos y cooperativas,2024,1
2024T2,S122,106466.16663098097,991707.8225,0.10735638482974753,52273.498065281,0.05271058358045875,,,,306885.95593944413,13574.583843221373,0.0442333172323466,304253.0427984164,0.2563867908146078,Bancos y cooperativas,2024,2
2024T3,S122,102899.14267628633,995086.3203,0.10340725279517876,42269.51284385661,0.04247823729615049,,,,297091.0152594006,13735.015597330257,0.04623167612570758,323728.9939937511,0.2637014978325108,Bancos y cooperativas,2024,3
2024T4,S122,104890.72301142573,1014093.6874,0.10343297105058552,45417.28641056755,0.0447860853241394,,,,305991.98369858525,14429.849373257442,0.04715760589163486,329167.3001930215,0.2636882236241634,Bancos y cooperativas,2024,4
2025T1,S122,103060.03788668128,1021258.3016,0.10091476145184589,45009.87342625738,0.04407295720949406,,,,304492.0888085401,13968.280672214187,0.0458740347799224,330184.4635677922,0.260359309473872,Bancos y cooperativas,2025,1
2025T2,S122,106176.96383626622,1054271.3059,0.10071123366639113,43237.87844605376,0.04101209831291279,,,,308496.43832303636,14109.916532190211,0.04573769671018137,343902.2134966651,0.25632933169553956,Bancos y cooperativas,2025,2
2025T3,S122,104064.78816166203,1091621.7018,0.09533045009096762,43301.22073949896,0.03966687421851232,,,,310225.5034816605,14088.574090452801,0.04541397767861362,357783.1090220374,0.2383267217097067,Bancos y cooperativas,2025,3
2003T1,S123,435.14688470000306,154413.0895,0.002818069932471645,1652.3729578360005,0.010700990202232826,1717.4375302070005,1352.4690282730005,0.7874924149992164,,,,40002.255310688444,0.4035573529819845,FMM,2003,1
2003T2,S123,510.3042521,157855.7252,0.003232725651562241,2149.9646277700012,0.01361980773928877,2239.4746036410015,1912.4813685460015,0.8539866294695349,,,,42014.291949596896,0.3918271177252388,FMM,2003,2
2003T3,S123,559.8320004,160945.5228,0.003478394370098004,2268.997159843,0.014097920342043836,2360.8015866460005,2061.5042565100002,0.8732221581733122,,,,42820.452629087136,0.37625757012380145,FMM,2003,3
2003T4,S123,604.1419747,161389.8936,0.003743369310332081,2520.7552924939996,0.015619040549971585,2676.071382626,2243.2595129149995,0.8382659474179323,,,,43636.82186180111,0.35964829529343634,FMM,2003,4
2004T1,S123,702.8494039999999,165855.7481,0.0042377150750074,2927.999466200999,0.01765389201003519,3104.942707197999,2552.206629493999,0.8219818754070323,,,,46932.99840607166,0.3685052407045898,FMM,2004,1
2004T2,S123,667.911515,171341.6627,0.0038981267280535155,2809.7841718329996,0.01639872128912754,3036.1081414979994,2450.9860980569997,0.8072789188752995,,,,48144.84089299334,0.3726367137713975,FMM,2004,2
2004T3,S123,711.8159343,175960.0148,0.004045327770113372,2931.476257083,0.016659900037033867,3180.0738058109996,2659.7213640279997,0.8363709543998157,,,,49738.010443829815,0.3862027370172987,FMM,2004,3
2004T4,S123,708.2976851999999,179449.8467,0.0039470509349841644,2936.0607978579997,0.016361456149731,3126.002738071,2783.9209119489997,0.8905689294651441,,,,50410.43938897209,0.3757978023497905,FMM,2004,4
2005T1,S123,697.0722616,183872.2285,0.003791068761642817,3297.3511156260006,0.017932839246716372,3497.2113270890004,3155.4992217570007,0.9022901182192976,,,,51965.56816736908,0.37766193323510405,FMM,2005,1
2005T2,S123,743.9854628999999,190509.20010000002,0.003905246898887167,3115.8570738549997,0.016355415235691808,3284.7116856049997,2926.6685339399996,0.8909970840868326,,,,54421.40759775581,0.3741280883995119,FMM,2005,2
2005T3,S123,807.597026,193945.69350000002,0.004164036908610193,3092.4290702210005,0.01594481947195698,3274.762835095001,2872.5685750380007,0.8771836983897698,,,,56431.53480591513,0.3697718263035582,FMM,2005,3
2005T4,S123,672.973915,195526.41389999999,0.00344185678843466,3371.4794959010005,0.01724308971178344,3597.0268094340004,3250.1503445450003,0.9035657827238763,,,,56019.2239039226,0.374519026089613,FMM,2005,4
2006T1,S123,816.5702648000001,203963.3026,0.004003515604968441,4008.027697326,0.019650729549061538,4274.121181304,3906.311031835,0.9139448476384134,,,,59526.587623772415,0.3727090508234426,FMM,2006,1
2006T2,S123,675.6312978999999,209238.9015,0.0032289946709551038,4247.720087287,0.020300814317202865,4539.602760632999,4157.879836083999,0.9159127032304974,,,,60531.53294884653,0.38467060895360355,FMM,2006,2
2006T3,S123,716.5447071999997,217013.5702,0.0033018428595945923,4477.391816192,0.020631851787266713,4772.103413221001,4375.189626073,0.9168262393374879,,,,63543.45957391741,0.381474675991942,FMM,2006,3
2006T4,S123,728.9069907,227218.4461,0.003207956938404571,4723.934792396999,0.020790278577637888,5044.686499921999,4585.742732241999,0.9090243233772612,,,,67227.01361202105,0.3752820159546663,FMM,2006,4
2007T1,S123,747.1907641,233116.8507,0.003205219879456788,5110.642028019,0.021923091413910387,5425.140442087,5007.462454146,0.9230106589129472,,,,70252.12169410204,0.3844009172397881,FMM,2007,1
2007T2,S123,723.0357783,248421.89779999998,0.002910515476707706,5641.560912112,0.022709595901460825,5931.227414614999,5486.6293944379995,0.9250411442526253,,,,73105.39363793682,0.3862980247811185,FMM,2007,2
2007T3,S123,816.6488289,252182.82760000002,0.0032383205338443115,5937.865116221999,0.02354587412922639,6179.474740801999,5834.243859165,0.944132649437419,,,,76583.07429822205,0.3798584663311131,FMM,2007,3
2007T4,S123,694.3277196999999,256977.5522,0.0027019002778873847,5922.632449280999,0.02304727552495147,6119.052163080999,5805.073659135,0.9486883759807813,,,,78295.87009048363,0.3974914587088155,FMM,2007,4
2008T1,S123,853.5325577000001,249913.785,0.003415308033928581,6163.418021109998,0.02466217708282878,6436.825802016999,5985.781879119999,0.9299275859297507,,,,76670.27143897618,0.4208516298004583,FMM,2008,1
2008T2,S123,917.428603,268607.7558,0.0034154955811592394,7408.794362618,0.027582205661010183,7713.497027172,7161.611093702,0.9284519159693851,,,,83416.78558019987,0.3965448191881046,FMM,2008,2
2008T3,S123,834.0720128,272851.6523,0.0030568699356195907,6406.81655254,0.023480952006461425,6718.495579669,6082.094930675999,0.9052763164838825,,,,79499.82555188751,0.4065302848822503,FMM,2008,3
2008T4,S123,843.2623929999999,279484.73620000004,0.0030172037459554107,6761.467230890999,0.024192617181256277,7128.428063012,6417.133905541999,0.9002172496962177,,,,76319.84875196368,0.4164886466934848,FMM,2008,4
2009T1,S123,1323.2003085,277215.8849,0.004773176360284396,9126.492924545,0.032921969561149775,9514.67769155,8560.298302404999,0.8996939864823181,,,,80496.38106420974,0.4190599926261995,FMM,2009,1
2009T2,S123,1360.9374718,284933.7733,0.004776329095839057,10173.011635714,0.03570307414910438,10601.007790925001,9615.187230262,0.907006901597892,,,,84203.8811179105,0.39603834351167577,FMM,2009,2
2009T3,S123,1377.4483299999997,301371.6477,0.0045705969374105785,10398.523091316,0.03450398592792377,10848.767368978999,9602.747312594998,0.8851463936864501,,,,90493.51307040144,0.3600662605111126,FMM,2009,3
2009T4,S123,1179.6786677,309315.4826,0.0038138364681393417,10188.864946143,0.03294004186437385,10661.512796482999,9481.140671632998,0.8892866193210986,,,,91094.31220725802,0.339818250267477,FMM,2009,4
2010T1,S123,1412.709152,323093.6915,0.004372444245015535,11413.078387299001,0.03532436159403936,11918.962783177001,9776.211341510001,0.820223329777371,,,,97447.12134072163,0.32450328761522634,FMM,2010,1
2010T2,S123,1255.980758,327731.2393,0.0038323498262864556,10439.719540068001,0.03185451457836659,11040.927035841,9769.099786837001,0.8848079291824501,,,,97929.64293224885,0.3332713659181309,FMM,2010,2
2010T3,S123,1090.0878683,334492.4165,0.003258931487016239,8203.484385251,0.024525173010165987,8690.747356272,7562.787894209,0.8702114541105643,,,,97541.72383141376,0.3045108346635796,FMM,2010,3
2010T4,S123,1197.2394939,342180.5544,0.0034988531011042163,8668.065414474,0.025331846894903504,9220.624617619,8305.110386204,0.90071017209988,,,,100614.28009085158,0.30366742815598313,FMM,2010,4
2011T1,S123,1383.69872619788,350647.5023,0.003946124575597412,8649.635982412,0.024667610422650945,9242.371300731,8166.27627715,0.8835693797006523,,,,103647.58466526115,0.2945950474403256,FMM,2011,1
2011T2,S123,1246.005426388674,357700.7884,0.003483373441702691,8571.409439037,0.023962512012839048,9050.270293821,7882.135252217,0.8709281597477221,,,,104076.86827038953,0.30430398783631535,FMM,2011,2
2011T3,S123,1369.5773619819338,360307.9322,0.003801130198881405,9160.208936736999,0.025423278585086338,9688.454700998,8571.059083794999,0.8846673023007581,,,,105745.68766161385,0.3254418667531432,FMM,2011,3
2011T4,S123,1336.494610404034,381675.8276,0.003501648555550375,9660.030802042,0.02530951688186501,10092.907240656,9217.447039551,0.9132598586085787,,,,107520.51831320765,0.32733039172653866,FMM,2011,4
2012T1,S123,1362.1662928040337,386644.50789999997,0.0035230457564299307,9841.177704719,0.025452780276564228,9957.344859497001,9323.907076450001,0.936384870466463,,,,111384.73627679277,0.3150142626427689,FMM,2012,1
2012T2,S123,1582.626709204034,399497.9201,0.00396153929614422,10872.042955374,0.027214266729229962,10973.687196017001,10414.629424234,0.949054701323552,,,,112974.99203508384,0.3281832549318175,FMM,2012,2
2012T3,S123,1584.066862504034,398108.42240000004,0.003978983546629015,11236.107232800003,0.028223736551623385,11377.747530657001,10858.779280751003,0.9543874349024134,,,,114098.5303942816,0.33347218738874773,FMM,2012,3
2012T4,S123,1585.7831375040337,415275.7475,0.003818626893216377,10813.607321907,0.026039583065001887,10937.116375148002,10412.246647772,0.9520102274335636,,,,116186.92576469522,0.31927593956062766,FMM,2012,4
2013T1,S123,2100.9196858769337,421005.26149999996,0.004990245676245388,11729.249382127999,0.027860101653689188,11877.318706074,11123.112848658,0.9365003267083922,,,,119707.98393565149,0.3180186699970896,FMM,2013,1
2013T2,S123,1767.4888941682939,430143.6134,0.004109066923480432,12549.203831722998,0.02917445113860895,12687.698978559,11892.782996583997,0.9373475061696896,,,,123908.27601829136,0.32643597524194484,FMM,2013,2
2013T3,S123,1752.4605680355942,439241.23610000004,0.0039897450967846275,12331.884565993001,0.02807542542109015,12539.392676139001,11727.083254204,0.9352193967511098,,,,126694.78252439675,0.3234658073915883,FMM,2013,3
2013T4,S123,1787.5870936039937,455310.31919999997,0.003926085173612717,12129.046021192,0.026639075614414497,12339.606164393,11486.323325309999,0.9308500751389276,,,,131642.23871695885,0.3171782823132995,FMM,2013,4
2014T1,S123,1970.6923638148937,467807.8379,0.004212610828970666,12697.686663143999,0.02714295408162506,13026.593192585999,11993.202596011999,0.9206706940720197,,,,139406.55946445273,0.3266614378786054,FMM,2014,1
2014T2,S123,1672.7029117411937,477494.5723,0.003503082566329715,12184.304043547998,0.02551715715816106,12435.937018504997,11208.267752778998,0.9012805175919438,,,,146056.76181251652,0.32033402999019256,FMM,2014,2
2014T3,S123,2053.7463689958836,503869.1059,0.004075952156914892,13018.810088323999,0.02583768271537522,13360.937457024998,11944.855927910998,0.8940133105428584,,,,154141.88249984942,0.3180341278756109,FMM,2014,3
2014T4,S123,2057.333237913954,512802.4607,0.00401194104081637,13597.981269793001,0.026516996917743146,13846.402962284,12779.689206745,0.9229609481650501,,,,157425.30827464722,0.3244695712529327,FMM,2014,4
2015T1,S123,2340.122044514944,523297.8971,0.0044718735876512735,13487.238367025,0.025773538249949525,13761.765880819,12681.624492028,0.9215114253399348,,,,164222.4350267388,0.31548173805807395,FMM,2015,1
2015T2,S123,2136.8058633169103,529911.9463,0.004032379111731134,13832.284912854,0.026102987504688382,14053.553178780001,13034.493212845,0.9274873796703799,,,,167337.66329706355,0.31216184315259016,FMM,2015,2
2015T3,S123,2091.2176518793294,551870.4569999999,0.0037893270519449634,14157.365053171,0.025653420786702852,14383.366772721,13444.979647967,0.934758868380266,,,,172599.40353555142,0.32286715818766387,FMM,2015,3
2015T4,S123,1891.2608972139597,562527.3965,0.0033620778454191425,14039.062193183,0.02495711725425803,14204.872614221,13594.551100383,0.9570343550123085,,,,174388.94607267686,0.3234430654833525,FMM,2015,4
2016T1,S123,2201.14964335096,564164.5089,0.003901609563569907,15089.904924621,0.02674734884341286,15352.900822824,14226.328257932,0.9266215174648162,,,,179868.9029955596,0.3281431566055983,FMM,2016,1
2016T2,S123,1835.9077591037599,570401.3791,0.0032186243343249304,14903.364443315999,0.026127854856927358,15133.788110795,14222.332033871999,0.9397734347639732,,,,183836.01623941562,0.3239563394547435,FMM,2016,2
2016T3,S123,1971.4165734836597,583287.5252,0.003379836681416583,14730.62758074,0.025254487614301543,14960.422439696998,13943.708515580998,0.9320397583548053,,,,194519.87748182184,0.3219654178774587,FMM,2016,3
2016T4,S123,2002.6440690196596,594810.4864,0.0033668607309537495,14917.085432008,0.02507871964781823,15145.407553449,14301.880777678,0.9443047819747242,,,,192880.4546763859,0.3246619800761735,FMM,2016,4
2017T1,S123,2327.937681261459,610995.1492,0.0038100755534794667,16292.683218753002,0.02666581435234904,16697.074664232,15537.160652578,0.9305319024452388,,,,202612.5639099554,0.3192387310174865,FMM,2017,1
2017T2,S123,2190.1369027248597,621841.1999,0.0035220196138130793,16376.515293491,0.026335526330716834,16769.298177983,15499.953615555001,0.9243054450487042,,,,209841.06646464716,0.3178624919287622,FMM,2017,2
2017T3,S123,2176.3385085861596,628954.9363000001,0.0034602455326753104,16579.418331410998,0.026360264264629153,17141.046948396997,16072.212411131999,0.9376447342754082,,,,211208.25365753216,0.3182045271515782,FMM,2017,3
2017T4,S123,2123.1920481316492,635545.342,0.003340740475652246,15193.023713557,0.02390549140954447,15691.046012397,14761.492684016,0.9407589954393997,,,,209196.36684665093,0.319559623788891,FMM,2017,4
2018T1,S123,2389.05532786805,642440.7146000001,0.003718717188333147,17392.893998958,0.027073150259144547,18060.317840666,16376.105487894,0.9067451432676507,,,,216465.84891498223,0.3262078950821255,FMM,2018,1
2018T2,S123,2035.9540418754498,657140.2011,0.0030982034556209254,17566.631845051,0.02673193911382361,18147.03090282,16507.301966858,0.9096420265803817,,,,221265.72632045473,0.32353374389182094,FMM,2018,2
2018T3,S123,2218.7271002793295,672288.4557,0.003300260597170521,17358.469390386,0.02581997242881706,18031.541674696,16141.092948033998,0.8951587856009615,,,,227270.9255947629,0.3162239676144043,FMM,2018,3
2018T4,S123,2249.2580881316103,688318.9493,0.0032677555810704316,16375.328739317,0.02379032097833457,17235.829011476,15545.905098123998,0.9019528499483946,,,,227440.66934865073,0.32327001337855094,FMM,2018,4
2019T1,S123,2360.63791578181,698015.9465,0.0033819254812422973,18136.584467998,0.02598305176112191,18594.211181159,16070.876400666999,0.8642946045999076,,,,239544.9951621618,0.31009875832244993,FMM,2019,1
2019T2,S123,2345.7539540167095,714512.2006,0.003283014554610685,19208.830352261997,0.026883838143185932,19644.660541667,17752.045550313997,0.9036575364924886,,,,252383.19318210066,0.3063200695033797,FMM,2019,2
2019T3,S123,2556.51318267607,751135.4391000001,0.003403531573133133,19695.409455514,0.026220849703367428,20066.606289035,18947.343656843,0.9442226245898092,,,,269156.2061702965,0.3112217088003066,FMM,2019,3
2019T4,S123,2873.3727523542693,773372.9881,0.0037153776981705645,22262.769487121004,0.028786587881502717,22946.204800971,21246.358534870003,0.9259203741601284,,,,269140.3602467593,0.3217087724795696,FMM,2019,4
2020T1,S123,2942.7955915944694,772914.0499,0.003807403413064117,25906.341836980002,0.03351775251120325,26756.088140497002,24792.967770414,0.9266290214109552,,,,258422.2982414331,0.33550676550068764,FMM,2020,1
2020T2,S123,3638.12855661738,823489.8595,0.004417939716739621,28500.931730579996,0.034609936481652566,29025.381867835997,24077.179693043996,0.8295215478189705,,,,280434.94188450003,0.30359107811564107,FMM,2020,2
2020T3,S123,3709.9113569807796,816116.1797,0.004545812776735444,27438.414477608,0.03362072111803275,28471.574895841,17562.627616638998,0.6168477746977202,,,,271425.5288100677,0.2700091930055477,FMM,2020,3
2020T4,S123,3289.3975674752796,811676.0650000001,0.00405259894841827,25696.53515693,0.0316586089758973,26633.597681409,18187.529738306,0.6828791947623887,,,,267000.2412679583,0.2698844381937621,FMM,2020,4
2021T1,S123,3187.8018739312497,828065.1658,0.003849699281639858,25694.635885192998,0.03102972682152282,26625.097037949,17598.304202346997,0.6609667629479048,,,,267710.7895249381,0.2634989286328648,FMM,2021,1
2021T2,S123,2742.95762259115,840310.6106,0.0032642187162585257,25351.840242775997,0.030169606241999294,26064.355864146997,17023.643636943998,0.6531388585114044,,,,254644.6980994945,0.25545947417306253,FMM,2021,2
2021T3,S123,2477.1563852414497,864610.1006,0.002865056033375525,26101.995953518996,0.03018932572659676,27009.597786712995,13777.232610061998,0.5100865521529359,,,,256167.0653735501,0.23627072700039756,FMM,2021,3
2021T4,S123,2185.8283056967093,877649.1163000001,0.0024905492013844225,24687.553083408,0.02812918354830228,25469.101393858997,11281.179197573,0.4429358940905968,,,,260218.89084297942,0.2286042587007789,FMM,2021,4
2022T1,S123,2031.6148019130696,868262.718,0.0023398618411173905,23416.142237113003,0.026968959684288786,24110.440239638003,10854.251049482,0.4501888369353544,,,,247210.39155263087,0.2531722255501178,FMM,2022,1
2022T2,S123,1872.8315317314693,902391.299,0.0020754095632425523,25400.912838979995,0.02814844609774988,25845.376878455994,12446.464610194998,0.4815741193764535,,,,260408.49482329044,0.25179551437323056,FMM,2022,2
2022T3,S123,2081.2447646188702,909381.1897999999,0.0022886384587266404,25391.790988029,0.02792205432972878,26194.380209496998,12908.494838755,0.49279634545714174,,,,257430.18362775567,0.2544305142163296,FMM,2022,3
2022T4,S123,2500.6115560017097,920919.9349,0.002715340890381794,24503.926621535997,0.026608096635672034,25228.288086469995,13855.041002472999,0.5491867286034163,,,,264758.55719664285,0.2636162924246321,FMM,2022,4
2023T1,S123,2335.213408183209,911288.7021,0.0025625396241628763,25829.638627829998,0.028344078630962322,26359.814248655995,14419.756671663996,0.5470355950023136,,,,264650.6450007308,0.2672709584685938,FMM,2023,1
2023T2,S123,2534.4626060333194,922009.033,0.002748847912896011,27826.267535697996,0.030180037873553018,28330.978208433997,15445.829864442996,0.5451922538927669,,,,270445.09908888175,0.25960291875937563,FMM,2023,2
2023T3,S123,2928.7141912871793,952195.3644000001,0.003075749264052161,32342.80871654699,0.03396656812851313,32876.10297762099,15745.539369632996,0.47893569929352947,,,,276424.30102996714,0.24572314015874294,FMM,2023,3
2023T4,S123,2964.6726178202393,981979.0114,0.003019079413513664,33235.061651735996,0.03384498168077241,34078.654430851,16885.762745863,0.49549382239037354,,,,287109.69252477796,0.24772933494875551,FMM,2023,4
2024T1,S123,2957.2155481053096,1025187.5281,0.002884560597011919,36165.638227614996,0.03527709539604084,38168.370137435995,19205.060910445998,0.5031669112747742,,,,304794.7782377461,0.24517482869479432,FMM,2024,1
2024T2,S123,3564.8394900074095,991707.8225,0.0035946469404877657,38103.643847662,0.03842224794759245,41259.990153103,23316.777247753,0.5651183425209674,,,,304253.0427984164,0.2563867908146078,FMM,2024,2
2024T3,S123,3858.2072172893095,995086.3203,0.003877258825270688,38861.411359998994,0.03905330680084417,42347.15401263399,26277.627444607995,0.6205287712314325,,,,323728.9939937511,0.2637014978325108,FMM,2024,3
2024T4,S123,3797.429686479389,1014093.6874,0.003744653707701789,40206.719645417,0.03964793405676513,42716.75076607899,27547.955043393995,0.6448981851229563,,,,329167.3001930215,0.2636882236241634,FMM,2024,4
2025T1,S123,3883.962167417909,1021258.3016,0.003803114414181922,40025.010416184996,0.0391918580769214,42957.914529441,28408.475717373,0.6613094706425608,,,,330184.4635677922,0.260359309473872,FMM,2025,1
2025T2,S123,3798.537451681909,1054271.3059,0.0036029980427468907,43333.271979471,0.04110258122075956,45577.250240682995,30414.377004697,0.6673148740673397,,,,343902.2134966651,0.25632933169553956,FMM,2025,2
2025T3,S123,4371.55160675165,1091621.7018,0.004004639702145257,40994.60488945,0.03755385663536467,42753.889371738,26391.177429647,0.6172813238154797,,,,357783.1090220374,0.2383267217097067,FMM,2025,3
2003T1,S124,1119.697642292,154413.0895,0.007251312993721299,1442.4292416187816,0.009341366371785351,1999.099926338,1194.31088481,0.5974243053461404,,,,40002.255310688444,0.4035573529819845,FNM,2003,1
2003T2,S124,1228.729181992,157855.7252,0.00778387467692556,1423.643138860583,0.009018634813890064,2041.0864298359998,1066.30747783,0.5224215213246395,,,,42014.291949596896,0.3918271177252388,FNM,2003,2
2003T3,S124,1393.4048167919996,160945.5228,0.008657617761281393,1703.5490051945117,0.0105846312190457,2345.1233556760003,1272.620800449,0.5426668910054656,,,,42820.452629087136,0.37625757012380145,FNM,2003,3
2003T4,S124,1462.876439192,161389.8936,0.009064238203277432,1663.5381864762544,0.010307573475445022,2277.187611969,1092.9235843089998,0.47994446244329825,,,,43636.82186180111,0.35964829529343634,FNM,2003,4
2004T1,S124,1613.621124892,165855.7481,0.009729063619303044,2113.665629222646,0.01274399985189688,2830.950377932,1480.9537168229995,0.5231295215795451,,,,46932.99840607166,0.3685052407045898,FNM,2004,1
2004T2,S124,1609.5541365919998,171341.6627,0.009393828163148786,2683.824546030923,0.015663584114565286,3401.2798521929994,1915.2618480840006,0.563100342022466,,,,48144.84089299334,0.3726367137713975,FNM,2004,2
2004T3,S124,1786.716296392,175960.0148,0.01015410403564026,3153.1010037194387,0.017919417700113984,3956.498865136,2211.2442400460013,0.5588891379525247,,,,49738.010443829815,0.3862027370172987,FNM,2004,3
2004T4,S124,1721.015334192,179449.8467,0.00959050880143215,2427.1903628302284,0.013525731046669256,3228.6470053119997,1719.9616192219978,0.5327190047076049,,,,50410.43938897209,0.3757978023497905,FNM,2004,4
2005T1,S124,1821.485084832,183872.2285,0.009906254466437817,2284.7923882873233,0.012425978664240334,3083.085494692,1608.1345650199992,0.5215990824090501,,,,51965.56816736908,0.37766193323510405,FNM,2005,1
2005T2,S124,1819.0617202919998,190509.20010000002,0.009548419285457908,2760.710302315067,0.014491217751509876,3655.5504395719995,1933.710749561998,0.5289793648117194,,,,54421.40759775581,0.3741280883995119,FNM,2005,2
2005T3,S124,1860.2213087919997,193945.69350000002,0.00959145457278225,3143.61533518696,0.016208740077989715,4172.214791797,2296.7038585400023,0.5504759397947481,,,,56431.53480591513,0.3697718263035582,FNM,2005,3
2005T4,S124,1808.7235534919996,195526.41389999999,0.009250533047760254,1848.431448670933,0.009453615047715724,2686.119038419,1395.4493731930002,0.519503921171839,,,,56019.2239039226,0.374519026089613,FNM,2005,4
