periodo,año,trimestre,tipo_cuenta,sector_activo_codigo,sector_activo_nombre,sector_pasivo_codigo,sector_pasivo_nombre,instrumento,valor
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S123,Fondos del mercado monetario,Cuotas FMM,0.7409768331067293
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S123,Fondos del mercado monetario,Cuotas FMM,-74.38340015887289
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Cuotas FMM,-1.6569457
2009T3,2009,3,Financiera,S128,Compañías de seguro,S123,Fondos del mercado monetario,Cuotas FMM,24.169136803140468
2009T3,2009,3,Financiera,S128,Compañías de seguro,S2,Resto del mundo,Cuotas FMM,4.11742
2009T3,2009,3,Financiera,S13,Gobierno general,S123,Fondos del mercado monetario,Cuotas FMM,-0.8849582895117357
2009T3,2009,3,Financiera,S13,Gobierno general,S2,Resto del mundo,Cuotas FMM,0.702862218
2009T3,2009,3,Financiera,S14_S15,Hogares,S123,Fondos del mercado monetario,Cuotas FMM,82.61692474456844
2009T3,2009,3,Financiera,S2,Resto del mundo,S123,Fondos del mercado monetario,Cuotas FMM,9.713140023
2009T3,2009,3,Financiera,S2,Resto del mundo,S124,Fondos del mercado no monetario,Cuotas FMM,5.684341886080802e-15
2009T3,2009,3,Financiera,S11,Empresas no financieras,S124,Fondos del mercado no monetario,Cuotas FNM,285.2313367212472
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S124,Fondos del mercado no monetario,Cuotas FNM,1.1454915210000003
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S2,Resto del mundo,Cuotas FNM,387.15464496100003
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S124,Fondos del mercado no monetario,Cuotas FNM,-40.2134598970773
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Cuotas FNM,-4.6868066
2009T3,2009,3,Financiera,S128,Compañías de seguro,S124,Fondos del mercado no monetario,Cuotas FNM,152.65924276979072
2009T3,2009,3,Financiera,S128,Compañías de seguro,S2,Resto del mundo,Cuotas FNM,27.22486
2009T3,2009,3,Financiera,S129,Fondo de pensiones,S124,Fondos del mercado no monetario,Cuotas FNM,-174.5287924794997
2009T3,2009,3,Financiera,S129,Fondo de pensiones,S2,Resto del mundo,Cuotas FNM,2493.1542200000004
2009T3,2009,3,Financiera,S14_S15,Hogares,S124,Fondos del mercado no monetario,Cuotas FNM,638.1652252665392
2009T3,2009,3,Financiera,S2,Resto del mundo,S124,Fondos del mercado no monetario,Cuotas FNM,46.455253033
2009T3,2009,3,Financiera,S11,Empresas no financieras,S122,Bancos y cooperativas,Depositos,1569.1108712593987
2009T3,2009,3,Financiera,S11,Empresas no financieras,S2,Resto del mundo,Depositos,-273.5411284233001
2009T3,2009,3,Financiera,S121,Banco Central,S2,Resto del mundo,Depositos,404.80599011500004
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S121,Banco Central,Depositos,804.51745
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Depositos,-161.95502
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S2,Resto del mundo,Depositos,-212.97332797500002
2009T3,2009,3,Financiera,S123,Fondos del mercado monetario,S122,Bancos y cooperativas,Depositos,-33.807426831
2009T3,2009,3,Financiera,S123,Fondos del mercado monetario,S2,Resto del mundo,Depositos,45.00255
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S122,Bancos y cooperativas,Depositos,281.99792218700003
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S122,Bancos y cooperativas,Depositos,-164.515164252523
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Depositos,-0.0063344620000061694
2009T3,2009,3,Financiera,S128,Compañías de seguro,S122,Bancos y cooperativas,Depositos,-81.29683999999999
2009T3,2009,3,Financiera,S129,Fondo de pensiones,S122,Bancos y cooperativas,Depositos,-1499.153315172
2009T3,2009,3,Financiera,S129,Fondo de pensiones,S2,Resto del mundo,Depositos,79.67999517199999
2009T3,2009,3,Financiera,S13,Gobierno general,S121,Banco Central,Depositos,297.88599
2009T3,2009,3,Financiera,S13,Gobierno general,S122,Bancos y cooperativas,Depositos,-43.924909099999894
2009T3,2009,3,Financiera,S13,Gobierno general,S2,Resto del mundo,Depositos,46.252564487
2009T3,2009,3,Financiera,S14_S15,Hogares,S122,Bancos y cooperativas,Depositos,-409.728593434
2009T3,2009,3,Financiera,S14_S15,Hogares,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Depositos,0.0038000000000000004
2009T3,2009,3,Financiera,S14_S15,Hogares,S2,Resto del mundo,Depositos,-64.7640688657
2009T3,2009,3,Financiera,S2,Resto del mundo,S121,Banco Central,Depositos,-0.11503000000000001
2009T3,2009,3,Financiera,S2,Resto del mundo,S122,Bancos y cooperativas,Depositos,-14.370098239
2009T3,2009,3,Financiera,S11,Empresas no financieras,S121,Banco Central,Dinero legal,-6.099632300000001
2009T3,2009,3,Financiera,S121,Banco Central,S2,Resto del mundo,Dinero legal,-0.05765
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S121,Banco Central,Dinero legal,114.07477
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S2,Resto del mundo,Dinero legal,6.393260000000001
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S121,Banco Central,Dinero legal,2.0032029
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Dinero legal,2.4981054
2009T3,2009,3,Financiera,S128,Compañías de seguro,S121,Banco Central,Dinero legal,-1.14527
2009T3,2009,3,Financiera,S13,Gobierno general,S121,Banco Central,Dinero legal,15.366972375000001
2009T3,2009,3,Financiera,S14_S15,Hogares,S121,Banco Central,Dinero legal,7.048427024999972
2009T3,2009,3,Financiera,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,-0.06697
2009T3,2009,3,Financiera,S11,Empresas no financieras,S122,Bancos y cooperativas,Prestamos,0.0
2009T3,2009,3,Financiera,S11,Empresas no financieras,S2,Resto del mundo,Prestamos,67.90876218400001
2009T3,2009,3,Financiera,S121,Banco Central,S122,Bancos y cooperativas,Prestamos,918.9702100000001
2009T3,2009,3,Financiera,S121,Banco Central,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,12.26063
2009T3,2009,3,Financiera,S121,Banco Central,S13,Gobierno general,Prestamos,-1.12664
2009T3,2009,3,Financiera,S121,Banco Central,S2,Resto del mundo,Prestamos,-3.15014
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,-158.19458908444312
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Prestamos,-83.73567000000001
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S124,Fondos del mercado no monetario,Prestamos,-0.9805699999999993
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,-180.67497424055657
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S128,Compañías de seguro,Prestamos,18.327830000000002
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S13,Gobierno general,Prestamos,21.293979999999998
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,690.3601899999999
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S2,Resto del mundo,Prestamos,176.84449332499997
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,0.04213
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,-1.9146800000000002
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,27.20335110337394
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,0.0
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,16.45874
2009T3,2009,3,Financiera,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,2.6644799999999984
2009T3,2009,3,Financiera,S128,Compañías de seguro,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,-1.7763568394002505e-18
2009T3,2009,3,Financiera,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,-0.7612500000000019
2009T3,2009,3,Financiera,S13,Gobierno general,S11,Empresas no financieras,Prestamos,-1.7983599999999984
2009T3,2009,3,Financiera,S13,Gobierno general,S121,Banco Central,Prestamos,0.36263
2009T3,2009,3,Financiera,S13,Gobierno general,S122,Bancos y cooperativas,Prestamos,306.35132999999996
2009T3,2009,3,Financiera,S13,Gobierno general,S14_S15,Hogares,Prestamos,30.841649601999997
2009T3,2009,3,Financiera,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,326.9365360200002
2009T3,2009,3,Financiera,S2,Resto del mundo,S121,Banco Central,Prestamos,602.96284
2009T3,2009,3,Financiera,S2,Resto del mundo,S122,Bancos y cooperativas,Prestamos,720.242959885
2009T3,2009,3,Financiera,S2,Resto del mundo,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,-62.78609326499999
2009T3,2009,3,Financiera,S2,Resto del mundo,S13,Gobierno general,Prestamos,-5.169511001000001
2009T3,2009,3,Financiera,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,264.35416415916745
2009T3,2009,3,Financiera,S11,Empresas no financieras,S121,Banco Central,Titulos deuda,225.0417637146629
2009T3,2009,3,Financiera,S11,Empresas no financieras,S122,Bancos y cooperativas,Titulos deuda,198.71479842121803
2009T3,2009,3,Financiera,S11,Empresas no financieras,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,-67.3498308137665
2009T3,2009,3,Financiera,S11,Empresas no financieras,S13,Gobierno general,Titulos deuda,99.99189668213715
2009T3,2009,3,Financiera,S11,Empresas no financieras,S2,Resto del mundo,Titulos deuda,15.44023131800001
2009T3,2009,3,Financiera,S121,Banco Central,S2,Resto del mundo,Titulos deuda,161.620668059
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,-50.50500819352824
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S121,Banco Central,Titulos deuda,561.4490590178921
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Titulos deuda,-13.553587105351461
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,99.07287351815205
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S13,Gobierno general,Titulos deuda,398.33153502086105
2009T3,2009,3,Financiera,S122,Bancos y cooperativas,S2,Resto del mundo,Titulos deuda,1.4790701360000094
2009T3,2009,3,Financiera,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,-24.479753978
2009T3,2009,3,Financiera,S123,Fondos del mercado monetario,S121,Banco Central,Titulos deuda,255.54919373400003
2009T3,2009,3,Financiera,S123,Fondos del mercado monetario,S122,Bancos y cooperativas,Titulos deuda,-7.73765461
2009T3,2009,3,Financiera,S123,Fondos del mercado monetario,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,-14.541258399000002
2009T3,2009,3,Financiera,S123,Fondos del mercado monetario,S13,Gobierno general,Titulos deuda,-0.078950641
2009T3,2009,3,Financiera,S123,Fondos del mercado monetario,S2,Resto del mundo,Titulos deuda,-3.423154779
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,-140.9992900683415
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S121,Banco Central,Titulos deuda,8.81201890754624
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S122,Bancos y cooperativas,Titulos deuda,26.17603467676808
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S124,Fondos del mercado no monetario,Titulos deuda,0.0
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,67.1396163880272
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S13,Gobierno general,Titulos deuda,133.46153091
2009T3,2009,3,Financiera,S124,Fondos del mercado no monetario,S2,Resto del mundo,Titulos deuda,-31.169299521000017
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,-19.818841466347187
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S121,Banco Central,Titulos deuda,-151.51544308410178
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S122,Bancos y cooperativas,Titulos deuda,-23.56220979050966
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,-27.878361611574924
2009T3,2009,3,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S13,Gobierno general,Titulos deuda,3.1902099240016857
2009T3,2009,3,Financiera,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11.144171061857433
2009T3,2009,3,Financiera,S128,Compañías de seguro,S121,Banco Central,Titulos deuda,-25.47175
2009T3,2009,3,Financiera,S128,Compañías de seguro,S122,Bancos y cooperativas,Titulos deuda,80.65831
2009T3,2009,3,Financiera,S128,Compañías de seguro,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,63.938708938142575
2009T3,2009,3,Financiera,S128,Compañías de seguro,S13,Gobierno general,Titulos deuda,-25.862039999999997
2009T3,2009,3,Financiera,S128,Compañías de seguro,S2,Resto del mundo,Titulos deuda,-28.312490944000004
2009T3,2009,3,Financiera,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,202.80028173028862
2009T3,2009,3,Financiera,S129,Fondo de pensiones,S121,Banco Central,Titulos deuda,-583.82614
2009T3,2009,3,Financiera,S129,Fondo de pensiones,S122,Bancos y cooperativas,Titulos deuda,168.11498
2009T3,2009,3,Financiera,S129,Fondo de pensiones,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,35.20866537271136
2009T3,2009,3,Financiera,S129,Fondo de pensiones,S13,Gobierno general,Titulos deuda,145.74778
2009T3,2009,3,Financiera,S129,Fondo de pensiones,S2,Resto del mundo,Titulos deuda,9.627742897000001
2009T3,2009,3,Financiera,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,0.288593643
2009T3,2009,3,Financiera,S13,Gobierno general,S121,Banco Central,Titulos deuda,24.51387771
2009T3,2009,3,Financiera,S13,Gobierno general,S122,Bancos y cooperativas,Titulos deuda,0.583669463
2009T3,2009,3,Financiera,S13,Gobierno general,S13,Gobierno general,Titulos deuda,0.06308787
2009T3,2009,3,Financiera,S13,Gobierno general,S2,Resto del mundo,Titulos deuda,-1451.902597467
2009T3,2009,3,Financiera,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.3854375958472563
2009T3,2009,3,Financiera,S14_S15,Hogares,S121,Banco Central,Titulos deuda,0.0
2009T3,2009,3,Financiera,S14_S15,Hogares,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,-36.36168244860909
2009T3,2009,3,Financiera,S14_S15,Hogares,S2,Resto del mundo,Titulos deuda,0.007667547
2009T3,2009,3,Financiera,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,299.0189255160557
2009T3,2009,3,Financiera,S2,Resto del mundo,S122,Bancos y cooperativas,Titulos deuda,-1.927969477
2009T3,2009,3,Financiera,S2,Resto del mundo,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,107.05132220694432
2009T3,2009,3,Financiera,S2,Resto del mundo,S13,Gobierno general,Titulos deuda,-11.333399774
2009T4,2009,4,Financiera,S11,Empresas no financieras,S123,Fondos del mercado monetario,Cuotas FMM,87.89087260591914
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S123,Fondos del mercado monetario,Cuotas FMM,-100.32896638499977
2009T4,2009,4,Financiera,S123,Fondos del mercado monetario,S2,Resto del mundo,Cuotas FMM,-0.049588527
2009T4,2009,4,Financiera,S124,Fondos del mercado no monetario,S123,Fondos del mercado monetario,Cuotas FMM,0.439460536340216
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S123,Fondos del mercado monetario,Cuotas FMM,-72.19035842631673
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Cuotas FMM,-3.9112103
2009T4,2009,4,Financiera,S128,Compañías de seguro,S123,Fondos del mercado monetario,Cuotas FMM,-24.015768071954636
2009T4,2009,4,Financiera,S128,Compañías de seguro,S2,Resto del mundo,Cuotas FMM,0.33367
2009T4,2009,4,Financiera,S13,Gobierno general,S123,Fondos del mercado monetario,Cuotas FMM,-0.10627861013372782
2009T4,2009,4,Financiera,S14_S15,Hogares,S123,Fondos del mercado monetario,Cuotas FMM,-72.82876523185446
2009T4,2009,4,Financiera,S2,Resto del mundo,S123,Fondos del mercado monetario,Cuotas FMM,-8.536601119
2009T4,2009,4,Financiera,S2,Resto del mundo,S124,Fondos del mercado no monetario,Cuotas FMM,-1.2732925824820996e-14
2009T4,2009,4,Financiera,S11,Empresas no financieras,S124,Fondos del mercado no monetario,Cuotas FNM,1072.8154035535701
2009T4,2009,4,Financiera,S124,Fondos del mercado no monetario,S124,Fondos del mercado no monetario,Cuotas FNM,0.514205821
2009T4,2009,4,Financiera,S124,Fondos del mercado no monetario,S2,Resto del mundo,Cuotas FNM,256.95496870200003
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S124,Fondos del mercado no monetario,Cuotas FNM,-93.78536540235488
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Cuotas FNM,-7.1980993
2009T4,2009,4,Financiera,S128,Compañías de seguro,S124,Fondos del mercado no monetario,Cuotas FNM,-49.24034037123609
2009T4,2009,4,Financiera,S128,Compañías de seguro,S2,Resto del mundo,Cuotas FNM,5.016850000000001
2009T4,2009,4,Financiera,S129,Fondo de pensiones,S124,Fondos del mercado no monetario,Cuotas FNM,-913.2345435308831
2009T4,2009,4,Financiera,S129,Fondo de pensiones,S2,Resto del mundo,Cuotas FNM,3896.57329
2009T4,2009,4,Financiera,S14_S15,Hogares,S124,Fondos del mercado no monetario,Cuotas FNM,-35.151509722096115
2009T4,2009,4,Financiera,S2,Resto del mundo,S124,Fondos del mercado no monetario,Cuotas FNM,-3.036642931
2009T4,2009,4,Financiera,S11,Empresas no financieras,S122,Bancos y cooperativas,Depositos,2303.00981866711
2009T4,2009,4,Financiera,S11,Empresas no financieras,S2,Resto del mundo,Depositos,171.0849483784001
2009T4,2009,4,Financiera,S121,Banco Central,S2,Resto del mundo,Depositos,-0.991483052
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S121,Banco Central,Depositos,847.1089
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Depositos,459.3752
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S2,Resto del mundo,Depositos,841.965132113
2009T4,2009,4,Financiera,S123,Fondos del mercado monetario,S122,Bancos y cooperativas,Depositos,-143.141464837
2009T4,2009,4,Financiera,S123,Fondos del mercado monetario,S2,Resto del mundo,Depositos,68.45458
2009T4,2009,4,Financiera,S124,Fondos del mercado no monetario,S122,Bancos y cooperativas,Depositos,-263.24796602000004
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S122,Bancos y cooperativas,Depositos,363.04965699688904
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Depositos,0.010629266999996617
2009T4,2009,4,Financiera,S128,Compañías de seguro,S122,Bancos y cooperativas,Depositos,88.387465
2009T4,2009,4,Financiera,S129,Fondo de pensiones,S122,Bancos y cooperativas,Depositos,-1571.4740613329998
2009T4,2009,4,Financiera,S129,Fondo de pensiones,S2,Resto del mundo,Depositos,-5.806458667
2009T4,2009,4,Financiera,S13,Gobierno general,S121,Banco Central,Depositos,-145.19740000000002
2009T4,2009,4,Financiera,S13,Gobierno general,S122,Bancos y cooperativas,Depositos,354.2576589110001
2009T4,2009,4,Financiera,S13,Gobierno general,S2,Resto del mundo,Depositos,234.340672809
2009T4,2009,4,Financiera,S14_S15,Hogares,S122,Bancos y cooperativas,Depositos,300.23630072
2009T4,2009,4,Financiera,S14_S15,Hogares,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Depositos,0.0037
2009T4,2009,4,Financiera,S14_S15,Hogares,S2,Resto del mundo,Depositos,31.990084172600007
2009T4,2009,4,Financiera,S2,Resto del mundo,S121,Banco Central,Depositos,-0.42081
2009T4,2009,4,Financiera,S2,Resto del mundo,S122,Bancos y cooperativas,Depositos,108.907952893
2009T4,2009,4,Financiera,S11,Empresas no financieras,S121,Banco Central,Dinero legal,-3.1314292999999997
2009T4,2009,4,Financiera,S121,Banco Central,S2,Resto del mundo,Dinero legal,0.11153
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S121,Banco Central,Dinero legal,117.82033
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S2,Resto del mundo,Dinero legal,-3.2081800000000005
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S121,Banco Central,Dinero legal,2.4593273
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S2,Resto del mundo,Dinero legal,1.9551338999999999
2009T4,2009,4,Financiera,S128,Compañías de seguro,S121,Banco Central,Dinero legal,3.01278
2009T4,2009,4,Financiera,S13,Gobierno general,S121,Banco Central,Dinero legal,-17.913967186
2009T4,2009,4,Financiera,S14_S15,Hogares,S121,Banco Central,Dinero legal,360.070239186
2009T4,2009,4,Financiera,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,-0.012399999999999998
2009T4,2009,4,Financiera,S11,Empresas no financieras,S122,Bancos y cooperativas,Prestamos,0.0
2009T4,2009,4,Financiera,S11,Empresas no financieras,S2,Resto del mundo,Prestamos,-103.17908558299999
2009T4,2009,4,Financiera,S121,Banco Central,S122,Bancos y cooperativas,Prestamos,1298.5043999999998
2009T4,2009,4,Financiera,S121,Banco Central,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,26.2059
2009T4,2009,4,Financiera,S121,Banco Central,S13,Gobierno general,Prestamos,1.2396999999999971
2009T4,2009,4,Financiera,S121,Banco Central,S2,Resto del mundo,Prestamos,6.363989999999999
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,1445.731724107242
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Prestamos,-276.48581000000013
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S124,Fondos del mercado no monetario,Prestamos,-10.06676
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,-57.92830107424303
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S128,Compañías de seguro,Prestamos,43.006609999999995
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S13,Gobierno general,Prestamos,3.0650100000000027
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,1021.9082400000001
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S2,Resto del mundo,Prestamos,-230.26991303300002
2009T4,2009,4,Financiera,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,4.630739999999999
2009T4,2009,4,Financiera,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,-0.16425
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,-46.98495498951959
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,0.0
2009T4,2009,4,Financiera,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,41.56606
2009T4,2009,4,Financiera,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,146.79843
2009T4,2009,4,Financiera,S128,Compañías de seguro,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,0.0
2009T4,2009,4,Financiera,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,25.43137
2009T4,2009,4,Financiera,S13,Gobierno general,S11,Empresas no financieras,Prestamos,43.55233
2009T4,2009,4,Financiera,S13,Gobierno general,S121,Banco Central,Prestamos,-0.66224
2009T4,2009,4,Financiera,S13,Gobierno general,S122,Bancos y cooperativas,Prestamos,-186.13554
2009T4,2009,4,Financiera,S13,Gobierno general,S14_S15,Hogares,Prestamos,21.35483531
2009T4,2009,4,Financiera,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,756.9340505309999
2009T4,2009,4,Financiera,S2,Resto del mundo,S121,Banco Central,Prestamos,-8.54124
2009T4,2009,4,Financiera,S2,Resto del mundo,S122,Bancos y cooperativas,Prestamos,1465.964808354
2009T4,2009,4,Financiera,S2,Resto del mundo,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Prestamos,-44.664230800000006
2009T4,2009,4,Financiera,S2,Resto del mundo,S13,Gobierno general,Prestamos,29.709178874
2009T4,2009,4,Financiera,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,-81.1197096864158
2009T4,2009,4,Financiera,S11,Empresas no financieras,S121,Banco Central,Titulos deuda,-95.37173311529281
2009T4,2009,4,Financiera,S11,Empresas no financieras,S122,Bancos y cooperativas,Titulos deuda,-264.58531404183077
2009T4,2009,4,Financiera,S11,Empresas no financieras,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,-80.01123568644542
2009T4,2009,4,Financiera,S11,Empresas no financieras,S13,Gobierno general,Titulos deuda,-33.69751186233008
2009T4,2009,4,Financiera,S11,Empresas no financieras,S2,Resto del mundo,Titulos deuda,111.993009997
2009T4,2009,4,Financiera,S121,Banco Central,S2,Resto del mundo,Titulos deuda,-247.42903029299998
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,77.88365368170865
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S121,Banco Central,Titulos deuda,662.0721631511105
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S122,Bancos y cooperativas,Titulos deuda,26.84676351285386
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,12.755226166796344
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S13,Gobierno general,Titulos deuda,313.4852538815361
2009T4,2009,4,Financiera,S122,Bancos y cooperativas,S2,Resto del mundo,Titulos deuda,-5.813198306999999
2009T4,2009,4,Financiera,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,-41.79071516599999
2009T4,2009,4,Financiera,S123,Fondos del mercado monetario,S121,Banco Central,Titulos deuda,-92.82584511800002
2009T4,2009,4,Financiera,S123,Fondos del mercado monetario,S122,Bancos y cooperativas,Titulos deuda,11.088540905
2009T4,2009,4,Financiera,S123,Fondos del mercado monetario,S125_S126,Otros intermediarios financieros y Auxiliares financieros,Titulos deuda,1.3849898109999972
