periodo,año,trimestre,sector_codigo,sector_nombre,A_notional_nominal_total,A_notional_real_total,log_A_real,d_log_A_real
2020T1,2020,1,S2,Resto del mundo,125501.982180704,5.74079685163908,1.7475980250236356,0.04343003851295335
2020T2,2020,2,S2,Resto del mundo,128735.99452700999,5.853494266379524,1.7670387934170837,0.019440768393448105
2020T3,2020,3,S2,Resto del mundo,127178.08651025,5.799226600331388,1.757724563890719,-0.009314229526364626
2020T4,2020,4,S2,Resto del mundo,123878.521877062,5.685723773456427,1.7379584319320531,-0.019766131958665945
2021T1,2021,1,S2,Resto del mundo,127910.06453115502,5.82287547269044,1.7617942072047832,0.023835775272730064
2021T2,2021,2,S2,Resto del mundo,130351.642279768,5.90505627778468,1.7758089801347623,0.014014772929979102
2021T3,2021,3,S2,Resto del mundo,147545.583435564,6.4765043540944305,1.8681809132792209,0.09237193314445857
2021T4,2021,4,S2,Resto del mundo,151352.41048607603,6.599337955902913,1.8869693342893443,0.018788421010123457
2022T1,2022,1,S2,Resto del mundo,161745.585517917,6.926911714129656,1.9354140737780228,0.048444739488678445
2022T2,2022,2,S2,Resto del mundo,164646.914900601,7.014600059694462,1.947993699768722,0.012579625990699173
2022T3,2022,3,S2,Resto del mundo,165078.616024683,7.027201444064933,1.9497885389494338,0.0017948391807118824
2022T4,2022,4,S2,Resto del mundo,164685.27448547102,7.015998636874362,1.9481930607817162,-0.0015954781677176566
2023T1,2023,1,S2,Resto del mundo,163839.654238376,6.992228887398177,1.9447993734293034,-0.0033936873524127442
2023T2,2023,2,S2,Resto del mundo,165353.306762691,7.0341705425374315,1.9507797792138641,0.005980405784560716
2023T3,2023,3,S2,Resto del mundo,172294.263775028,7.225922770171113,1.9776749448979372,0.02689516568407302
2023T4,2023,4,S2,Resto del mundo,174925.16996955502,7.297435462822657,1.9875229799691243,0.009848035071187144
2024T1,2024,1,S2,Resto del mundo,177848.868877016,7.376255130178599,1.9982660748885555,0.010743094919431151
2024T2,2024,2,S2,Resto del mundo,180187.372646722,7.438495960675306,2.0066686725855463,0.00840259769699081
2024T3,2024,3,S2,Resto del mundo,183280.953915679,7.520098360990497,2.017579217795156,0.010910545209609879
2024T4,2024,4,S2,Resto del mundo,180145.284181091,7.438475771053987,2.0066659583743904,-0.010913259420765709
2025T1,2025,1,S2,Resto del mundo,184538.666014635,7.551433281421083,2.0217373838426855,0.015071425468295097
2025T2,2025,2,S2,Resto del mundo,188522.50708396302,7.652888293708173,2.0350831313156856,0.013345747473000102
2025T3,2025,3,S2,Resto del mundo,195947.06473298802,7.840920088778661,2.0593561857389586,0.02427305442327299
